"Date Added","Voucher Code",Vendor,SKU,Title,Amount
2017-09-19,PP11770R,Lanwell,APL-001-0732,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Economy Plus)",0.0000
2017-09-19,PP11770R,Lanwell,APL-001-0732,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Economy Plus)",12.9900
2017-09-19,PP11770R,"Alfie (Incoming)",APL-001-0411,"LCD and Touch Screen Digitizer for iPhone 5 - White (Economy Plus)",13.4900
2017-09-19,PP11770R,Lanwell,APL-001-0410,"LCD and Touch Screen Digitizer for iPhone 5 - Black (Economy Plus)",13.4900
2017-09-19,PP11770R,"DATAN INC",APL-001-0728,"LCD and Touch Screen Digitizer for iPhone 5S - White (Economy Plus)",13.4900
2017-09-19,PP11770R,Lanwell,APL-001-0728,"LCD and Touch Screen Digitizer for iPhone 5S - White (Economy Plus)",13.4900
2017-09-19,PP11781R,"Alfie (Incoming)",SRN-MOT-680,"LCD and Touch Screen Digitizer for Motorola Moto Z Play Droid XT1635-01 ZT1635-02 - Black",97.9900
2017-09-19,PP11781R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer for iPhone 6 - White (Economy Plus)",16.9900
2017-09-19,PP11781R,Lanwell,APL-001-2280,"LCD and Touch Screen Digitizer for iPhone 7 Plus - Black (Standard)",34.9900
2017-09-19,PP11781R,"Calvin LCT",APL-001-2310,"LCD and Touch Screen Digitizer for iPhone 6S Plus - White (Economy Plus)",24.4900
2017-09-19,PP11781R,ELE,APL-001-2279,"LCD and Touch Screen Digitizer for iPhone 7 - White (Standard)",30.9900
2017-09-19,PP11781R,"Calvin LCT",APL-001-2299,"LCD and Touch Screen Digitizer for iPhone 6S - White (Economy Plus) ",24.4900
2017-09-19,PP11781R,"Alfie (Incoming)",APL-001-2047,"LCD and Touch Screen Digitizer for iPad Air 2 - White",139.9900
2017-09-19,PP11781R,"DATAN INC",APL-001-0732,"LCD Touch Screen Digitizer Assembly for iPhone 5C - Black (Economy Plus)",12.9900
2017-09-19,PP11775R,Lanwell,APL-001-0728,"LCD and Touch Screen Digitizer Assembly for iPhone 5S (Economy Plus) - White",11.9900
2017-09-19,PP11774R,"Alfie (Incoming)",ACC-ZED-336,"Lightning To USB Adapter for iPhone & iPad",2.9900
2017-09-19,PP11772R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",24.9900
2017-09-19,PP11772R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",24.9900
2017-09-19,PP11772R,"Calvin LCT",APL-001-2299,"iPhone 6S LCD and Touch Screen Digitizer - Economy Plus - White",24.9900
2017-09-19,PP11772R,"Calvin LCT",APL-001-2308,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - Black",16.4900
2017-09-19,PP11771R,"Calvin LCT",APL-001-2309,"LCD Touch Screen Digitizer Assembly for iPhone 6 (Economy Plus) - White",16.4900
2017-09-19,PP11782R,Laura,BT-BP-30010,"BinTEK Battery for iPhone 6 1810mAH Li-Ion Premium ",8.9900
2017-09-19,PP11782R,"Alfie (Incoming)",FLX-SAM-681,"Samsung Galaxy Note 2 L900 Charging Port Flex Cable",2.9900
2017-09-19,PP11782R,"Alfie (Incoming)",FLX-SAM-681,"Samsung Galaxy Note 2 L900 Charging Port Flex Cable",2.9900
2017-09-19,PP11794R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",34.9900
2017-09-19,PP11794R,ELE,APL-001-2278,"LCD and Touch Screen Digitizer for iPhone 7 - Black (Standard)",34.9900
2017-09-19,PP11802R,"Alfie (Incoming)",SRN-MOT-659,"LCD and Touch Screen Digitizer for Motorola Droid Turbo 2 LCD With Frame",99.9900
