SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
APL-003-1298,"Mute Volume Power Metal Buttons for iPhone 5S SE - Gold",7,0,4.00,6.76,1.13,0.76,3.9500,1.4900,0.9900,,1.49,,0.00,2.15,,,0.00,
APL-003-1300,"Mute Volume Power Metal Buttons for iPhone 5S SE - Silver",9,0,4.00,6.76,1.13,0.76,2.7120,2.0900,1.8900,0.94,3.49,,0.00,2.15,,,0.00,
APL-003-1302,"Home Button Flex Cable for iPhone 5S",2,0,5.00,6.78,0.73,0.85,2.1300,1.7900,1.6900,1.18,,1.95,1.99,1.87,,0.00,,
APL-003-1304,"Headphone Jack Charging Port Flex Cable for iPhone 5S Black",15,2,1.64,1.00,0.43,2.07,4.9900,4.9900,2.9900,1.64,7.49,1.89,2.99,,,0.00,0.00,4.99
APL-003-1306,"Headphone Jack Charging Port Flex Cable for iPhone 5S White",20,3,1.64,1.00,0.43,2.07,4.9900,3.3900,2.1900,1.71,0.00,1.89,2.99,,,0.00,0.00,
APL-003-1308,"Power Volume Flex Cable for iPhone 5S ",4,2,9.00,6.30,0.31,1.48,5.9790,5.9800,2.6900,0.00,7.99,1.65,0.00,3.67,,0.00,0.00,3.99
APL-003-1310,"Front Camera with Proximity Sensor Flex Cable for iPhone 5S SE",35,9,12.00,6.78,1.21,1.95,6.9900,6.9900,2.2900,2.30,0.00,2.25,2.99,2.64,0.00,,0.00,5.99
APL-003-1312,"Rear Camera Flex Cable for iPhone 5S",7,4,18.00,6.78,1.21,2.83,9.9900,7.8900,5.3900,3.00,0.00,0.00,4.99,5.25,3.99,0.00,0.00,4.99
APL-003-1314,"Charging Port and Headphone Jack Flex Assembly for iPhone 5c",20,7,1.64,1.00,0.43,2.07,4.9300,4.9300,2.4900,2.00,7.49,0.00,2.99,0.00,2.49,0.00,0.00,
APL-003-1316,"Home Button Flex Cable for iPhone 5c",19,0,1.50,6.78,1.21,0.40,1.3250,1.1900,0.6900,0.00,3.49,0.30,0.99,1.28,0.00,,0.00,2.99
APL-003-1318,"WiFi & Bluetooth Antenna for iPhone 5c",2,1,2.00,6.58,0.99,0.45,2.0300,1.7900,0.5900,0.60,2.49,,0.00,1.73,,0.00,0.00,3.99
APL-003-1320,"Mute Volume Power Metal Buttons for iPhone 5S Gray",10,0,4.00,6.76,1.13,0.76,2.9520,2.2900,1.1900,0.00,,0.00,0.00,2.15,,,0.00,
APL-003-1322,"Sim Card Tray for iPhone 5S SE Gray",8,0,3.00,6.65,0.54,0.53,1.9900,1.9900,0.9900,0.00,3.99,0.00,1.99,0.87,,,0.00,2.99
APL-003-1324,"Headphone Jack Board Flex Cable for iPad 3 & 4 (WiFi)",13,0,58.00,6.65,0.54,8.80,18.3985,18.3985,14.6900,13.35,15.49,0.00,10.99,20.03,,,0.00,
APL-003-1326,"Microphone Flex Cable for iPad 3 3G Version",2,0,7.00,6.12,3.64,1.74,4.0020,3.2900,1.7900,,,,0.00,1.86,,,,
APL-003-1330,"Home Button with Flex Cable for iPhone 5S - Silver",14,4,5.00,6.78,1.21,0.92,2.7900,2.7900,1.1900,0.00,5.49,0.00,0.00,3.02,0.00,,0.00,3.99
APL-003-1332,"Home Button with Flex Cable for iPhone 5S - Black",16,6,5.00,6.78,1.21,0.92,3.5300,2.7900,1.3900,1.18,5.49,1.95,1.99,3.02,1.49,,0.00,3.99
APL-003-1334,"Front Camera Flex Cable for iPad Mini / iPad Mini 2/ iPad Mini 3 / iPad Air / iPad 5 (2017) / iPad 6 (2018)",7,0,9.00,6.78,1.06,1.48,5.5100,4.0900,2.5900,0.00,0.00,1.85,1.49,3.78,,,0.00,5.99
APL-003-1336,"Bluetooth & WiFi Antenna Cable for iPad Air",8,0,8.00,6.85,2.46,1.53,3.1900,2.4900,1.9900,1.24,7.99,0.00,0.00,,,,,3.99
APL-003-1338,"Home Button for iPad Air White",2,1,3.00,6.85,2.46,0.80,1.5250,1.2900,1.1900,,,0.00,1.99,1.27,,,,
APL-003-1340,"Home Button for iPad Air Black",8,4,2.00,6.70,2.77,0.71,2.4900,1.2900,1.2900,,1.49,0.00,0.99,1.27,,,,
APL-003-1342,"GPS Connecting Flex Cable for iPad Air",8,0,8.00,6.88,3.46,1.67,2.4500,1.8900,1.7900,0.00,7.49,0.99,,2.61,,,,
APL-003-1346,"Charging Port Dock Flex Cable for iPad Air /iPad 5 (2017) - White",3,5,12.00,6.85,3.05,2.20,4.8900,3.3900,2.4900,1.95,6.49,0.00,2.99,3.93,,,0.00,3.99
APL-003-1348,"Charging Port Dock Flex Cable for iPad Air /iPad 5 (2017) - Black",0,7,12.00,6.80,1.95,2.05,4.8900,4.8900,2.4900,1.73,0.00,0.00,2.99,3.93,,,0.00,3.99
APL-003-1350,"Vibrator Motor for iPhone 5S SE",6,0,2.00,6.65,0.54,0.38,2.3000,1.9900,1.2900,0.71,1.49,0.20,0.99,0.88,0.99,0.00,0.00,3.99
APL-003-1352,"Ear Speaker Metal Cover for iPhone 5S",20,0,2.00,6.78,0.73,0.40,1.2600,0.7900,0.5900,0.00,,0.30,,0.24,,,,
APL-003-1354,"Antenna Connector Cable for iPhone 5S",3,0,2.00,6.32,0.50,0.40,1.9500,1.6900,0.7900,1.10,,,,0.42,,,,
APL-003-1356,"Home Button for iPhone 5c Black",12,2,1.50,6.78,1.21,0.40,1.3500,1.3500,0.6900,0.00,,,1.99,,,,0.00,
APL-003-1358,"Front Camera with Proximity Sensor and Microphone Flex Cable Assembly for iPhone 5c",13,1,13.00,6.78,1.21,2.10,4.6400,3.4900,2.9900,2.10,7.49,2.15,2.99,3.38,0.00,0.00,0.00,
APL-003-1360,"Power/Volume/Mute Flex Cable Assembly for iPhone 5c",16,1,1.23,1.00,0.43,1.66,3.9790,3.2900,2.5900,0.00,5.49,1.25,2.49,3.26,1.99,,0.00,
APL-003-1362,"Pentalobe Star Screws for iPhone 5S - Gold",5,0,1.00,6.30,0.31,0.21,1.1900,0.7900,0.4900,1.84,1.49,0.00,,0.24,,,,
APL-003-1364,"Pentalobe Star Screws for iPhone 5S Silver",6,0,1.00,6.32,1.48,0.39,1.6100,0.9900,0.7900,4.25,2.99,0.00,,0.00,,,,
APL-003-1366,"Pentalobe Star Replacement Screws for iPhone 5c Black",12,1,2.00,6.65,0.54,0.38,1.6100,0.9900,0.4900,4.30,,0.40,,0.00,,,,
APL-003-1368,"LCD Touch Screen Tester Flex Cable for iPhone 5",3,0,10.00,6.50,1.94,1.84,4.6100,3.3900,2.4900,1.90,0.00,,1.49,,,,,
APL-003-1370,"LCD Touch Screen Tester Flex Cable for iPhone 5S",15,0,15.00,6.43,0.50,2.41,6.1400,4.5900,2.7900,1.79,7.99,,2.99,3.25,2.99,,,
APL-003-1372,"LCD Touch Screen Tester Flex Cable for iPhone 5C",15,0,15.00,6.43,0.50,2.41,6.1400,4.5900,2.7900,1.82,7.99,,1.49,2.96,2.99,,,
APL-003-1382,"Headphone Jack Home Button Charging Port Flex for iPod Touch 5 Black",0,0,10.00,6.30,0.31,1.64,3.9330,3.1900,1.7900,0.00,5.49,1.25,,3.78,,,,6.99
APL-003-1384,"Headphone Jack Home Button Charging Port Flex for iPod Touch 5 White",5,0,10.00,6.30,0.31,1.64,4.3470,3.5900,1.7900,0.00,5.49,1.25,,3.78,,,,6.99
APL-003-1386,"Home Button for iPod Touch 5 Black",-1,0,5.00,6.52,0.90,0.90,2.4700,1.9900,1.6900,,,,,1.75,,,,
APL-003-1388,"Home Button for iPod Touch 5 White",2,0,7.00,6.70,6.86,2.07,3.0500,2.3900,1.6900,,,,,1.75,,,,
APL-003-1390,"Sim Card Tray for iPad Air Silver",10,0,5.00,6.87,1.56,0.95,3.1400,2.4900,1.2900,,2.49,,,1.32,,,,
APL-003-1392,"Sim Card Tray for iPad Air Grey",4,0,3.00,6.32,1.01,0.63,2.2000,1.8900,1.2900,,0.00,,,1.32,,,,
APL-003-1394,"Home Button Flex for iPad Air",10,4,9.00,6.70,3.01,1.79,5.0625,3.7900,1.8900,1.97,4.49,0.00,0.00,4.60,,,0.00,4.99
APL-003-1396,"Microphone Flex for iPad Air",7,0,8.00,6.25,1.55,1.53,5.9500,,1.9900,0.50,3.49,0.00,0.99,2.64,,,,
APL-003-1398,"Home Button Metal Bracket for iPad Air",9,3,2.00,6.70,2.77,0.71,2.3250,1.9900,1.4900,,0.00,,,1.62,,,,
APL-003-1400,"Home Button Gasket for iPad Air White",39,0,1.00,6.50,1.41,0.37,2.1500,1.8900,0.9900,,1.99,0.99,0.99,1.06,,,,
APL-003-1402,"Home Button Gasket for iPad Air Black",10,7,1.50,6.70,2.77,0.64,1.2950,0.7900,0.9900,,1.99,0.99,0.99,1.06,,,,
APL-003-1404,"Inner Metal LCD Screen Holder Shield for iPhone 5S",4,0,4.00,6.82,1.06,0.74,3.3840,2.6900,0.9900,0.60,0.00,1.50,0.00,2.12,,,,
APL-003-1408,"Headphone Ground Signal Antenna Inductive Coupling Flex Cable for iPhone 5S",4,2,3.00,6.77,3.06,0.90,4.8900,0.6900,1.2900,0.86,,,,,,,,
APL-003-1410,"Anti-Static Charging Port Ground Connector for iPhone 5S",0,0,2.00,6.82,1.40,0.50,1.7500,1.0500,0.9900,,,0.10,,,,,,
APL-003-1412,"Proximity Light Sensor Power Button Mic Flex for ATT iPhone 4",676,0,0.00,0.00,0.00,0.00,4.9500,,1.8900,,2.49,,0.00,2.64,4.00,,0.00,
APL-003-1418,"Earpiece Anti-Dust Rubber Mesh for iPhone 5 5S 5C",44,0,1.00,6.46,0.14,0.18,1.5400,0.9900,0.4900,,1.49,0.00,,,,,,
APL-003-1420,"Wifi Antenna Flex Cable for Apple iPhone 6",27,1,1.00,6.70,2.77,0.56,1.9000,1.9000,0.7900,0.59,2.49,0.40,0.00,0.44,0.49,,0.00,
APL-003-1422,"Rear Camera for iPhone 6",30,16,2.04,1.00,0.43,2.47,7.9900,7.9900,3.6900,0.00,8.49,2.68,4.99,5.91,2.99,0.00,0.00,3.99
APL-003-1424,"Home Button Assembly for iPhone 6 & 6 Plus – White / Silver",50,15,6.00,6.70,2.77,1.31,4.0900,4.0900,1.4900,0.96,0.00,1.48,0.00,3.76,1.49,0.00,0.00,2.00
APL-003-1426,"Home Button Assembly for iPhone 6 & 6 Plus – White / Gold",32,8,6.00,6.70,2.77,1.31,4.0900,4.0900,1.4900,1.20,5.49,1.48,1.99,3.76,0.00,0.00,0.00,0.00
APL-003-1428,"Home Button Assembly for iPhone 6 & 6 Plus – Black",44,22,6.00,6.70,2.77,1.31,4.0900,4.0900,1.4900,1.12,7.49,1.48,0.00,0.00,0.00,,0.00,2.00
APL-003-1430,"Charging Port and Headphone Jack Flex Cable for iPhone 6 White",34,20,18.00,6.70,2.77,3.10,8.9900,5.2100,3.9900,0.00,8.49,2.50,4.99,4.92,2.49,0.00,0.00,3.99
APL-003-1432,"Charging Port and Headphone Jack Flex Cable for iPhone 6 Silver",30,16,18.00,6.70,2.77,3.10,8.9900,3.8300,4.2900,2.96,0.00,2.50,4.99,,,0.00,,3.99
APL-003-1434,"Volume Button Flex Cable for iPhone 6",28,9,7.00,6.70,2.77,1.46,3.5500,2.7900,2.0900,1.26,,0.99,2.99,0.00,,0.00,0.00,2.49
APL-003-1436,"Power Button Flex Cable for iPhone 6",12,0,1.12,1.00,0.43,1.55,6.7300,6.7300,1.9900,1.34,9.99,0.99,0.00,2.28,1.49,,0.00,3.99
APL-003-1438,"Loud Speaker for iPhone 6",2,4,4.00,6.78,1.06,0.75,3.3100,3.3100,1.2900,0.89,4.49,0.80,0.00,1.15,,0.00,0.00,3.99
APL-003-1440,"SIM Card Tray for iPhone 6 Space Gray",8,0,4.00,6.70,2.77,1.01,2.4480,1.8900,0.9900,0.86,2.49,0.00,,0.87,,,0.00,
APL-003-1442,"SIM Card Tray for iPhone 6 Space Silver",13,0,3.00,6.78,1.95,0.73,1.6500,1.3900,0.9900,0.00,2.49,0.00,,0.87,0.99,,0.00,
APL-003-1446,"Charging Dock Port & Headphone Jack Flex Cable for iPhone 6 Plus White",20,10,3.28,1.00,0.43,3.71,8.9900,8.9900,4.6900,2.91,8.49,2.68,5.99,0.00,2.99,0.00,0.00,
APL-003-1448,"WiFi/Bluetooth Antenna Flex for iPhone 6 Plus",11,0,2.00,6.78,1.06,0.45,2.0750,1.7900,1.1900,0.95,0.00,0.80,1.49,1.23,0.99,,0.00,
APL-003-1450,"Vibrator Motor for iPhone 6 Plus",5,0,2.00,6.78,0.73,0.40,2.8560,2.2000,1.1900,1.01,6.49,0.60,0.99,1.23,0.00,,0.00,2.99
APL-003-1452,"Loudspeaker Module for iPhone 5S SE",12,3,4.00,6.78,1.21,0.77,4.5675,3.3900,1.3900,0.00,0.00,0.50,0.99,0.77,0.00,,0.00,4.99
APL-003-1458,"Earpiece Speaker Module for iPhone 5C",19,0,2.00,6.78,1.21,0.47,2.0000,1.6900,0.7900,0.77,2.99,0.50,0.49,0.00,0.00,,0.00,4.99
APL-003-1460,"Complete Screw Set for iPhone 5S",7,1,2.00,6.80,1.95,0.58,1.7500,1.0900,0.9900,1.91,4.49,0.50,,0.00,0.99,,0.00,0.00
APL-003-1462,"Home Button Rubber Gasket for iPhone 5S",12,0,1.50,6.78,0.73,0.33,1.3000,0.7900,0.7800,,0.95,0.00,0.49,0.27,,,,
APL-003-1464,"Complete Internal Screw Set for iPhone 5c",4,0,4.00,6.78,0.73,0.70,1.7500,1.7500,0.9900,1.16,0.00,0.00,0.00,0.91,0.99,,,0.00
APL-003-1466,"WIFi GPS Bluetooth Antenna for iPhone 6",6,4,0.15,1.00,0.43,0.58,2.0000,2.0000,0.8900,0.68,0.00,,,0.44,,,,
APL-003-1468,"Home Button for iPod Touch 4 Black",3,0,3.00,6.43,4.06,1.10,2.6400,2.0900,0.0000,,,,,,,,0.00,
APL-003-1470,"Home Button for iPod Touch 4 White",0,0,2.00,6.32,1.50,0.55,1.3800,1.1900,0.0000,,,,,,,,0.00,
APL-003-1472,"iPhone 3G 3GS Home Button Flex Cable",54,0,0.00,0.00,0.00,0.00,1.9500,0.5900,0.3900,,,,0.00,1.86,,,,
APL-003-1477,"iPhone 4S Wifi Antenna Metal Shield Cover",4,0,0.00,0.00,0.00,0.00,5.3900,1.4900,1.4900,1.04,,,,,,,,
APL-003-1478,"ATT iPhone 4 Dock Connector Port Metal Shield Plate",20,0,0.00,0.00,0.00,0.00,2.9500,1.4900,1.4800,,,1.50,,,,,,
APL-003-1479,"iPhone 4 4S Front Facing Camera Plastic Cap Ring",5,0,0.00,0.00,0.00,0.00,0.9500,0.9900,0.0000,,,,0.99,0.91,,,,
APL-003-1494,"Power Switch Volume Flex Cable for iPad Air iPad Mini",3,0,8.00,6.26,1.44,1.51,3.0000,2.3900,1.8900,1.53,0.00,1.25,0.00,0.00,,,,0.00
APL-003-1495,"Side Button for iPad Air 2 Set - Gold",3,0,0.00,0.00,0.00,0.00,9.9500,7.9900,0.7900,,,0.50,,0.00,,,,
APL-003-1496,"Home Button With Flex Cable for iPad Air 2 - White / Silver",12,0,25.00,6.77,0.55,3.77,9.9900,9.9900,4.9900,2.62,4.95,1.50,1.99,3.29,2.49,,0.00,4.99
APL-003-1497,"Home Button Retaining Bracket for iPhone 6 Plus",6,1,1.00,6.43,1.08,0.32,2.0300,1.7900,0.8900,0.59,2.49,0.80,,,,,,
APL-003-1498,"Home Button With Flex Cable for iPad Air 2 - White / Gold",7,0,15.00,6.65,0.54,2.34,9.9900,9.9900,2.4900,2.49,4.95,0.00,1.99,3.29,2.49,,0.00,4.99
APL-003-1499,"Home Button Metal Bracket for iPad Air 2",15,0,3.00,6.26,1.44,0.71,1.5500,1.3000,1.1900,,,0.00,,,0.99,,,
APL-003-1500,"Charging Port with Flex Cable for iPad Air 2 - White",8,0,10.00,6.65,0.54,1.58,7.2900,5.7300,1.9900,1.57,4.49,0.00,2.99,3.96,1.99,,0.00,
APL-003-1501,"Volume Flex Cable for iPad Air 2",13,0,11.00,6.80,1.95,1.90,3.9600,3.1800,1.9900,1.17,12.99,0.99,0.00,0.00,1.49,,0.00,5.99
APL-003-1502,"Charging Port with Flex Cable Earphone Jack and Mic for iPhone 6 Plus - Gray",27,15,3.28,1.00,0.43,3.71,8.9900,8.9900,4.2900,3.13,6.49,2.68,4.99,0.00,2.99,,,3.99
APL-003-1503,"Power Flex Cable With Mic for iPad Air 2",4,0,8.00,6.30,0.31,1.32,3.9300,3.1600,1.7900,0.00,7.49,0.00,1.99,,1.49,,0.00,5.99
APL-003-1504,"Back Flex Cable for iPhone 6 Plus",10,0,8.00,6.78,0.73,1.29,4.6800,4.6800,1.6900,1.71,4.49,0.00,1.99,3.94,1.49,,0.00,
APL-003-1505,"Rear Camera with Flex Cable for iPhone 6 Plus",48,25,6.49,1.00,0.43,6.92,18.9900,18.9900,6.8900,6.72,14.49,5.99,9.99,8.74,0.00,,0.00,14.00
APL-003-1507,"Charging Port with Flex Cable Earphone Jack and Mic for iPhone 6 Plus - Dark Gray",15,8,3.28,1.00,0.43,3.71,8.9900,8.9900,4.0900,3.13,6.49,0.00,4.99,3.94,,,,
APL-003-1508,"Volume Flex Cable with Volume Button and Mute Switch Connector for iPhone 6 Plus",10,2,1.02,1.00,0.43,1.45,3.9900,4.4900,1.8900,0.00,,0.99,2.99,2.27,,,0.00,
APL-003-1509,"Earphone Jack With Flex Cable for iPad Air 2 - White",5,0,10.00,6.65,0.54,1.58,5.6500,4.1400,1.9900,0.00,5.49,1.50,1.99,0.00,,,0.00,2.99
APL-003-1510,"Sensor Retaining Bracket and Camera Bezel for iPhone 6 6 Plus",12,0,1.00,6.27,0.93,0.31,1.1200,0.6900,0.6900,,0.95,0.50,0.00,,,,,
APL-003-1511,"Earpiece Speaker for iPhone 6 Plus",28,13,0.15,1.00,0.43,0.58,2.4500,2.4500,0.8900,0.74,4.49,0.99,0.99,1.12,0.99,,,1.50
APL-003-1512,"Charging Port with Flex Cable for iPad Air 2 - Black",7,1,12.00,6.70,0.97,1.94,7.2900,7.2900,2.5900,1.53,0.00,0.00,2.99,3.96,1.99,,0.00,6.99
APL-003-1513,"Power Flex Cable for iPhone 6 Plus",23,10,1.02,1.00,0.43,1.45,3.4900,3.4900,2.9900,1.20,0.00,0.00,1.99,2.28,1.99,0.00,0.00,3.99
APL-003-1514,"Motherboard Signal Cable and WiFi Cover for iPhone 6 Plus",9,0,8.00,6.78,1.06,1.34,4.9900,2.5900,2.5900,1.75,5.49,1.25,,4.25,,,,
APL-003-1516,"Signal Antenna Cable for iPad Air 2",5,0,10.00,6.26,1.44,1.83,4.9900,3.9900,2.4900,2.20,0.00,1.68,,5.21,0.00,,0.00,
APL-003-1517,"Front Camera with Proximity Sensor Microphone Module Flex Cable for iPhone 6 Plus",101,43,2.36,1.00,0.43,2.79,6.6600,5.2900,3.8900,3.05,8.49,0.00,0.00,0.00,2.99,,0.00,5.99
APL-003-1518,"GPS Connecting Cable for iPad Air",9,0,6.00,6.88,3.46,1.38,2.7400,2.1900,1.9900,0.90,,0.99,0.00,2.61,,,0.00,
APL-003-1520,"2 in1 Left and Right Signal Antenna for iPad Air/iPad 5 (2017)",13,0,8.00,6.88,0.15,1.18,3.5000,3.4900,1.9900,,,0.00,2.49,,,,,
APL-003-1522,"Microphone Power and Volume Flex Cable for iPod Touch 5",5,0,12.00,6.32,1.51,2.14,4.8200,3.5900,1.9900,0.00,,0.99,0.00,3.58,,,,
APL-003-1523,"Antenna for iPod Touch 5 Generation",0,0,5.00,6.65,3.13,1.22,2.6160,2.0900,1.4900,1.30,0.00,0.00,,1.86,,,,
APL-003-1526,"Antenna Connecting Cable for iPhone 6",8,1,3.00,6.85,3.05,0.88,2.5900,2.5900,0.7900,0.00,,0.50,,0.90,,,,
APL-003-1527,"Home Button Flex Cable for iPhone 6",21,2,5.00,6.70,0.97,0.89,3.3800,3.3800,1.2900,0.76,,0.80,,1.87,1.49,,,
APL-003-1529,"Charging Port and Headphone Jack Flex Cable for iPhone 6 Space Gray",72,27,2.92,1.00,0.43,3.35,8.9900,4.1900,4.2900,2.89,0.00,2.50,4.99,4.92,2.49,,0.00,
APL-003-1530,"Complete Screw Set for iPhone 6 & 6 Plus",8,3,0.29,1.00,0.43,0.72,2.0500,1.7900,0.9900,0.86,2.99,0.80,0.99,0.00,,,0.00,1.99
APL-003-1531,"Earpiece Speaker for iPhone 6",19,9,4.00,6.85,2.46,0.94,3.3840,3.3800,1.5900,0.74,4.49,0.60,0.99,0.77,0.49,,0.00,1.50
APL-003-1532,"Front Camera with Proximity Sensor Flex Cable for iPhone 6",31,41,15.00,6.70,3.01,2.69,6.3900,6.3900,3.3900,2.29,7.49,0.00,4.99,0.00,2.99,0.00,0.00,2.99
APL-003-1533,"LCD Shield Plate for iPhone 6",4,1,6.00,6.32,0.95,1.10,2.7600,2.1900,1.9900,,,,,2.14,1.99,,0.00,
APL-003-1534,"Vibrator Motor for iPhone 6",14,1,2.00,6.85,2.46,0.65,3.6000,2.7900,1.1900,0.60,3.99,0.60,0.99,1.29,0.00,0.00,0.00,0.00
APL-003-1536,"Back Camera Ring for iPhone 6 Plus - Black",2,0,3.00,6.56,3.57,1.00,1.7000,1.4900,1.4900,,1.99,0.50,0.99,,,,0.00,
APL-003-1539,"Home Button Metal Gasket for iPhone 6 Plus - Black",8,0,2.00,6.85,0.69,0.39,1.4000,1.1900,0.8900,,1.49,,0.49,,,,,
APL-003-1540,"Home Button Metal Gasket for iPhone 6 Plus - Gold",2,0,2.00,6.27,0.93,0.47,1.9500,1.9900,1.4900,,,1.50,0.49,,,,,
APL-003-1541,"Home Button Metal Gasket for iPhone 6 Plus - Silver",12,0,2.00,6.50,5.24,1.11,3.0000,2.3900,0.7900,,,0.00,,,,,,2.00
APL-003-1542,"LCD Back Plate for iPhone 6 Plus",5,0,6.00,6.65,3.13,1.37,3.4800,2.6900,1.7900,,5.49,0.00,0.99,2.98,,,0.00,2.00
APL-003-1543,"Microphone for iPhone 6 / iPhone 6 Plus",3,2,2.00,6.85,3.05,0.74,1.9500,1.9900,0.8900,,,0.50,,,,,,
APL-003-1544,"Signal Connecting Cable for iPhone 6 Plus",2,0,4.00,6.43,1.08,0.79,3.5000,2.8900,1.4900,0.00,,0.00,,0.44,,,,
APL-003-1545,"LCD and Touch Screen Tester Flex Cable for iPhone 6  ",0,0,13.00,6.32,1.48,2.29,6.4800,4.7900,3.4900,0.00,7.99,,2.99,3.64,,,,
APL-003-1546,"LCD and Touch Screen Tester Flex Cable for iPhone 6 Plus ",4,0,15.00,6.50,0.50,2.38,6.7000,5.2900,2.7900,2.49,7.49,,0.00,3.31,3.99,,,
APL-003-1547,"GPS Antenna Cable for iPad Air ",4,0,8.00,6.88,3.46,1.67,3.6570,2.9900,1.1900,1.24,7.99,0.00,1.49,2.61,,,0.00,
APL-003-1549,"Home Button Flex with Home Button for iPad Mini 3  - Gold",7,0,15.00,6.65,0.54,2.34,4.0900,3.2900,3.9900,3.02,3.49,2.25,,0.00,,,0.00,7.99
APL-003-1550,"Home Button Flex with Home Button for iPad Mini 3 - Black",8,0,13.00,6.85,3.44,2.40,3.5300,2.7900,2.8900,2.95,4.49,2.25,2.99,0.00,,,0.00,7.99
APL-003-1551," Home Button Flex with Home Button for iPad Mini 3 - White",7,0,13.00,6.85,3.44,2.40,2.8600,2.2900,2.8900,2.96,3.49,2.25,2.99,,,,0.00,7.99
APL-003-1552,"Home Button Flex for iPad Mini 3 ",8,0,0.00,0.00,0.00,0.00,12.4900,,0.9900,,,0.60,,1.88,,,,
APL-003-1553,"Touch Screen Tester Flex Cable for iPad Mini",3,0,20.00,6.33,1.87,3.45,6.6200,4.8900,2.9900,2.26,,,0.00,,,,,
APL-003-1554,"iPhone 4 Replacement Headphone Jack Flex Cable - White - GSM",5,0,6.00,6.32,2.01,1.27,3.0480,2.3900,1.3900,1.51,,,0.00,2.26,,,0.00,
APL-003-1555,"iPhone 4 Replace Headphone Jack Flex Cable - White - CDMA",7,0,10.00,6.32,2.01,1.90,4.3700,3.5900,0.8900,,,,0.00,3.80,,,0.00,
APL-003-1556,"iPhone 4S Replacement Volume Flex w/Headphone Jack - White",5,0,7.00,6.50,1.96,1.38,3.4320,2.6900,1.8900,1.80,,,0.00,3.80,,,0.00,
APL-003-1557,"Loudspeaker for iPhone 5c",6,1,4.00,6.65,0.54,0.68,4.9950,3.6900,0.7900,0.83,4.49,0.50,0.99,1.15,0.99,,0.00,4.99
APL-003-1558,"Vibrator Motor for iPhone 5c",12,0,3.00,6.65,3.13,0.92,2.4750,2.0900,0.9900,0.00,,0.00,0.00,1.23,0.00,,,2.99
APL-003-1559,"Rear Camera Module for iPad Mini & iPad Mini 2 & iPad Mini 3 & iPad Air",5,1,18.00,6.50,0.50,2.85,7.2900,7.2900,2.9900,0.00,7.49,1.99,2.99,0.00,,,,9.99
APL-003-1562,"Earpiece Speaker Mesh Part for iPhone 6/6 Plus ",797,0,1.00,6.88,0.15,0.17,1.4400,0.8900,0.4900,,0.95,,0.49,,,,,
APL-003-1563,"Charging Port Flex Cable for iPad Mini 4 ",9,1,12.00,6.72,1.28,1.98,8.6450,3.9900,2.5900,1.70,0.00,1.68,0.00,3.77,,,0.00,5.99
APL-003-1564,"Power and Volume Button Flex Cable for iPhone 6s",15,4,1.53,1.00,0.43,1.96,5.9900,5.9900,2.6900,1.66,0.00,1.99,2.99,3.00,2.99,0.00,0.00,4.49
APL-003-1565,"Wi-fi Antenna Flex Cable for iPhone 6s Plus",3,0,5.00,6.58,0.99,0.91,4.2550,3.4900,2.7900,1.28,,0.98,,1.73,,,0.00,
APL-003-1566,"Home Button Flex Cable for iPhone 6s and 6s Plus",3,1,5.00,6.85,4.29,1.36,2.5000,2.1000,1.4900,,,0.80,1.99,,1.99,,,
APL-003-1567,"Vibrator Motor for iPhone 6s",6,1,2.00,6.85,3.44,0.79,4.2100,3.3900,1.9800,0.60,3.49,0.60,0.99,1.29,0.99,0.00,,
APL-003-1568,"Power Button Flex Cable for Apple iPad Mini 4 ",3,0,8.00,6.65,1.78,1.47,4.2550,3.4900,1.9900,1.34,7.49,0.00,,,,,,2.99
APL-003-1569,"Charging Port for Apple iPod Touch 4 ",0,0,5.00,6.50,1.96,1.07,3.3840,2.6900,0.9800,,,0.00,1.49,,,,,
APL-003-1570,"Rear Camera for iPhone 5c",15,0,15.00,6.80,1.95,2.49,6.0975,4.4900,2.6900,2.71,0.00,2.25,0.00,3.76,2.99,0.00,0.00,4.99
APL-003-1571,"Charging Port and Headphone Jack Flex Cable for iPhone 6s – White",35,15,3.47,1.00,0.43,3.90,9.8900,6.5900,5.0900,5.29,8.49,4.99,5.99,7.27,2.99,0.00,0.00,
APL-003-1573,"Charging Port and Headphone Jack Flex Cable for iPhone 6s – Gray",48,21,3.10,1.00,0.43,3.53,8.2700,8.2700,4.6900,3.12,5.49,0.00,5.99,7.27,2.99,,0.00,5.99
APL-003-1574,"Earpiece Speaker for iPhone 6s",13,3,2.00,6.85,4.11,0.89,1.8900,1.8900,1.4900,0.77,3.49,0.50,0.99,0.76,0.99,,0.00,0.00
APL-003-1575,"Wifi Cable for Apple iPad Mini 4 ",10,0,1.14,1.00,0.43,1.57,5.0600,3.7900,2.8900,1.24,6.49,0.99,0.00,4.25,,,0.00,0.00
APL-003-1576,"GPS Cable for Apple iPad Mini 4 ",3,0,12.00,6.60,1.72,2.08,5.0600,3.7900,2.4900,1.02,7.49,0.99,2.99,,,,0.00,0.00
