SKU,Title,"Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
FLX-MOT-136,"Motorola Droid X MB810 Power Volume Camera Buttons",0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,3.08,,0.99,,,,,,
FLX-MOT-142,"Motorola Droid X MB810 Microphone Keypad Flex Cable",0.00,0.00,0.00,0.00,4.9500,2.6900,0.0000,,,0.99,,,,,,
FLX-MOT-168,"Motorola Droid M XT907 Earpiece Speaker Flex",3.00,6.70,1.45,0.66,1.8000,1.5900,0.0000,,,0.99,,,,,,
FLX-SAM-826,"Samsung Galaxy Note 2 i605 L900 Vibrator Motor & Power Key Button Flex Cable",0.00,0.00,0.00,0.00,7.9500,5.9900,0.0000,,,,1.99,,,,,
APL-001-0762,"LCD Screen with Retina Display for iPad Mini 2 3",370.00,6.88,4.11,54.38,80.9300,73.7400,0.0000,68.00,54.99,60.50,61.99,,,,,
APL-001-0776,"LCD Screen Display for iPad Air",390.00,6.89,3.15,57.06,80.8400,73.6500,0.0000,,74.99,80.99,85.99,,,,,
BTY-COV-346,"Motorola Droid 3 XT862 Keypad Bezel Frame",0.00,0.00,0.00,0.00,4.9500,3.9900,0.0000,,,0.99,,,,,,
BTY-COV-348,"Motorola Droid 3 XT862 XT883 Slide Metal Plate",0.00,0.00,0.00,0.00,15.9500,3.9900,0.0000,,,0.99,,,,,,
SRN-SAM-578,"Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - White - New",760.00,6.88,8.55,111.71,140.2200,131.4900,0.0000,127.50,142.49,143.99,154.99,,,,,
SRN-SAM-580,"Galaxy Note 3 N900P N900V LCD + Digitizer Touch Screen with Frame - Gray - New",750.00,6.90,10.48,110.21,142.6600,133.7900,0.0000,127.50,127.99,135.98,154.99,,,,,
FLX-NOK-026,"Nokia Lumia 920 Power Volume Camera Buttons Flex Cable",0.00,0.00,0.00,0.00,6.9500,4.6900,0.0000,,,2.50,,,,,,
FLX-NOK-032,"Nokia Lumia 925 Sim Card Tray Holder Slot - Black",15.00,6.31,1.99,2.69,6.0525,4.4900,0.0000,,,0.90,,,,,,
FLX-NOK-034,"Nokia Lumia 1020 Headphone Jack Audio Mic Microphone Flex",12.00,6.12,1.50,2.21,4.9725,3.6900,0.0000,,,2.50,,,,,,
FLX-NOK-036,"Nokia Lumia 1020 Micro USB Charging Port Flex Cable",15.00,6.85,2.17,2.51,5.9400,4.3900,0.0000,,7.99,1.50,,,,,,
FLX-NOK-040,"Nokia Lumia 1020 Sim Card Tray Holder Slot - Yellow",0.00,0.00,0.00,0.00,6.9500,4.1900,0.0000,,,1.50,,,,,,
FLX-NOK-044,"Nokia Lumia 1520 Power Volume Camera Buttons Flex Cable",12.00,6.15,1.50,2.20,4.9500,3.6900,0.0000,,,1.99,,,,,,
FLX-HTC-522,"HTC Droid DNA Earpiece Speaker Flex",3.00,6.43,2.22,0.81,3.5190,2.8900,0.0000,,,0.50,,,,,,
FLX-HTC-534,"HTC One M7 801e Charging Port Mic Flex Cable",17.00,6.43,0.00,2.64,6.6150,5.2900,0.0000,6.49,9.99,3.99,4.99,,,,,
FLX-LGM-510,"LG Optimus G2 VS980 LS980 D800 D801 D803 D805 Proximity Sensor Flex",24.00,6.12,1.21,4.12,7.8280,6.5900,0.0000,5.99,9.99,,1.49,,,,,
FLX-LGM-514,"LG Google Nexus 5 D820 D821 GPS Antenna Cable Wire - White",0.00,0.00,0.00,0.00,6.9500,4.1900,0.0000,,3.99,0.99,,,,,,
FLX-LGM-516,"LG Google Nexus 5 D820 D821 Audio Headphone Jack Module",22.00,6.30,1.62,3.75,7.8750,6.1900,0.0000,,9.99,2.50,,,,,,
FLX-LGM-518,"LG Google Nexus 5 D820 D821 Back Facing Rear Camera Flex Cable",32.00,6.30,2.28,5.44,10.0980,8.7900,0.0000,9.49,12.99,,,,,,,
FLX-LGM-520,"LG Google Nexus 5 D820 D821 Charging Port Flex Cable",40.00,6.70,1.96,6.26,11.3900,9.5900,0.0000,7.99,12.99,6.99,,,,,,
FLX-LGM-522,"LG Google Nexus 5 D820 D821 Earpiece Speaker Module",6.00,6.28,3.22,1.47,3.5280,2.7900,0.0000,1.24,4.99,0.60,,,,,,
FLX-LGM-524,"LG Google Nexus 5 D820 D821 Front Facing Camera Flex Cable",15.00,6.12,1.92,2.76,6.2100,4.5900,0.0000,5.79,12.99,,,,,,,
FLX-LGM-526,"LG Google Nexus 5 D820 D821 Loudspeaker Flex Cable",30.00,6.46,2.08,4.97,9.4400,7.9900,0.0000,8.62,9.99,2.50,,,,,,
APL-002-1164,"Glass Housing Back Plate with Frame for ATT iPhone 4 White",4.00,6.88,4.11,1.18,3.2880,2.5900,0.0000,3.50,7.99,,1.99,,,,,
APL-002-1166,"Glass Housing Back Plate with Frame for ATT iPhone 4  Black",4.00,6.88,4.11,1.18,2.1300,1.7900,0.0000,3.50,,,1.49,,,,,
APL-002-1168,"Glass Housing Back Plate with Frame for Verizon/Sprint iPhone 4 and 4S Black",4.00,6.82,4.64,1.27,3.5520,2.7900,0.0000,,,,1.49,,,,,
APL-002-1170,"Glass Housing Back Plate with Frame for Verizon/Sprint iPhone 4 and 4S White",4.00,6.82,1.40,0.79,3.2880,2.5900,0.0000,,,,2.99,,,,,
FLX-SAM-860,"Samsung Galaxy S4 L720 i545 Keypad Home Button Flex Cable",9.00,6.50,1.36,1.59,3.6600,2.9900,0.0000,2.99,7.99,2.99,,,,,,
FLX-SAM-862,"Samsung Galaxy Note 2 i605 Charging Port Flex Cable",10.00,6.89,2.21,1.77,5.9900,4.3900,0.0000,4.99,,3.50,3.99,,,,,
SRN-SAM-582,"Galaxy Note 3 N900A N900T N900W8 LCD + Digitizer Touch Screen with Frame - Gray - New",760.00,6.88,5.33,111.24,143.8100,134.7900,0.0000,127.50,142.99,142.98,154.99,,,,,
APL-003-1368,"LCD Touch Screen Tester Flex Cable for iPhone 5",10.00,6.50,1.94,1.84,4.6100,3.3900,0.0000,3.49,7.99,,2.49,,,,,
APL-003-1370,"LCD Touch Screen Tester Flex Cable for iPhone 5S",15.00,6.43,2.53,2.73,6.1400,4.5900,0.0000,4.49,7.99,,2.49,,,,,
APL-003-1372,"LCD Touch Screen Tester Flex Cable for iPhone 5C",15.00,6.43,2.53,2.73,6.1400,4.5900,0.0000,4.49,7.99,,3.99,,,,,
BTY-COV-442,"Samsung Galaxy S3 i535 R530 Midframe Bezel - Black",0.00,0.00,0.00,0.00,7.9500,5.9900,0.0000,,,,2.49,,,,,
BTY-SAM-082,"Samsung Galaxy Note 2 N7100 Replacement Battery",0.00,0.00,0.00,0.00,6.9500,3.2900,0.0000,4.79,,3.48,6.99,,,,,
FLX-HTC-542,"HTC Wildfire Camera Flash Ribbon Flex Cable",0.00,0.00,0.00,0.00,5.9500,3.9900,0.0000,,,1.99,,,,,,
FLX-SAM-888,"Samsung Galaxy Note 3 N900 Front Camera With Proximity Sensor Flex Cable",13.00,6.85,0.69,2.00,4.9700,3.6500,0.0000,4.89,,3.50,3.99,,,,,
FLX-SAM-890,"Samsung Galaxy Note 10.1 Tablet N8000 Charging Port Flex Cable REV 0.5",0.00,0.00,0.00,0.00,12.9500,10.9900,0.0000,,,3.99,,,,,,
FLX-SAM-892,"Samsung Galaxy S4 i9500 i9505 i337 M919 Sim Card Memory SD Card Flex Cable REV 0.3",8.00,6.85,2.17,1.48,3.9790,3.2900,0.0000,3.49,4.99,1.99,2.99,,,,,
FLX-SAM-916,"Samsung Galaxy Note 2 N7100 i317 T889 i605 Front Facing Camera With Proximity Sensor Flex",0.00,0.00,0.00,0.00,5.9500,3.8900,0.0000,3.49,,3.50,0.00,,,,,
BTY-COV-450,"Samsung Galaxy S2 Skyrocket i727 Middle Frame Bezel - Black",25.00,6.32,1.97,4.27,8.1100,6.8900,0.0000,,,5.99,,,,,,
BTY-COV-456,"Samsung Galaxy S3 L710 Rear Housing Frame - White",0.00,0.00,0.00,0.00,4.9500,,0.0000,,,0.90,,,,,,
SRN-LGM-296,"LG Optimus G2 D802 D805 LCD + Touch Screen Digitizer Assembly - Black",190.00,6.50,1.72,29.50,48.9225,44.4900,0.0000,39.75,52.99,0.00,,,,,,
FLX-SAM-946,"Samsung Galaxy S4 i9500 i9505 i337 M919 i545 L720 Home Button - Blue",0.00,0.00,0.00,0.00,5.9500,,0.0000,,,0.80,,,,,,
BTY-COV-462,"Samsung Galaxy S3 i9300 Midframe Bezel - Blue",0.00,0.00,0.00,0.00,6.9500,,0.0000,,,,0.49,,,,,
BTY-COV-466,"Samsung Galaxy S3 L710 Rear Housing Frame - Black",0.00,0.00,0.00,0.00,4.9500,,0.0000,,,,1.49,,,,,
FLX-SAM-950,"Galaxy Note 3 N900A N900P N900T N900R4 N900V N9000 N9002 Home Button - White",3.00,6.88,1.59,0.67,1.8250,1.5900,0.0000,1.99,,0.50,0.99,,,,,
BTY-COV-474,"Samsung Galaxy Note 3 N900P N900V Midframe Bezel - Silver",30.00,6.85,3.67,4.92,9.3600,8.0900,0.0000,5.00,,,,,,,,
FLX-SAM-954,"Galaxy Note 3 N900A N900P N900R N900T N900V Home Menu Keypad Flex Cable",10.00,6.88,1.59,1.68,4.1600,3.3900,0.0000,1.99,7.99,2.50,3.99,,,,,
BTY-COV-476,"Samsung Galaxy Note 2 N7105 LTE Rear Housing - Gray",0.00,0.00,0.00,0.00,9.9500,,0.0000,,,5.50,,,,,,
BTY-COV-484,"Samsung Galaxy Note 3 N900A ATT Back Battery Door Cover - White",8.00,6.88,3.69,1.70,5.0000,3.6900,0.0000,,,,3.99,,,,,
BTY-COV-490,"Samsung Galaxy Note 3 N9000 Back Battery Door Cover - White",9.00,6.50,4.11,2.02,4.5540,3.6900,0.0000,,,,3.99,,,,,
FLX-SAM-952,"Samsung Galaxy Note 3 N9000 Back Camera Flex Cable",40.00,6.85,1.23,6.02,11.2200,9.4900,0.0000,7.99,12.99,6.50,3.49,,,,,
FLX-SAM-956,"Galaxy Note 3 N900A N900P N900T N900R4 N900V N9000 N9002 Home Button - Black",3.00,6.88,1.59,0.67,1.5500,1.3900,0.0000,1.99,,0.80,0.99,,,,,
FLX-SAM-958,"Galaxy Note 3 N900A N900P N900T N900R4 N900V N9000 N9002 Back Camera Lens Cover - Black",4.00,6.82,2.11,0.90,2.1000,1.7900,0.0000,2.29,,,1.99,,,,,
FLX-SAM-960,"Galaxy Note 3 N900A N900P N900T N900R4 N900V N9000 N9002 Back Camera Lens Cover - White",4.00,6.82,2.11,0.90,2.1000,1.7900,0.0000,2.29,,,1.99,,,,,
FLX-SAM-962,"Samsung Galaxy Note 3 N900A N900P N900T N900R4 N900V N9000 N9002 Power Button Vibrator Flex",8.00,6.82,1.80,1.44,3.4100,2.6900,0.0000,3.99,7.99,1.50,3.99,,,,,
FLX-SAM-964,"Samsung Galaxy Note 3 N900A N900P N900T N900R4 N900V N9000 N9002 Antenna Signal Cable Flex",9.00,6.31,1.99,1.74,4.0020,3.2900,0.0000,1.48,,0.99,,,,,,
FLX-UCP-182,"Samsung Galaxy Note 3 N900A N900P N900T N900R4 N900V N9000 N9002 USB Micro 3.0 Charging Port",4.00,6.43,2.25,0.97,2.4300,2.0900,0.0000,,,0.99,,,,,,
APL-003-1382,"Headphone Jack Home Button Charging Port Flex for iPod Touch 5 Black",10.00,6.88,4.11,2.05,3.9330,3.1900,0.0000,3.00,6.99,1.80,,,,,,
APL-003-1384,"Headphone Jack Home Button Charging Port Flex for iPod Touch 5 White",10.00,6.70,1.45,1.71,4.3470,3.5900,0.0000,3.00,6.99,1.80,,,,,,
APL-003-1394,"Home Button Flex for iPad Air",13.00,6.50,1.90,2.29,5.0625,3.7900,0.0000,2.99,7.99,1.95,2.99,,,,,
APL-003-1396,"Microphone Flex for iPad Air/iPad 5",0.00,0.00,0.00,0.00,5.9500,,0.0000,0.00,7.99,0.00,2.99,,,,,
APL-003-1398,"Home Button Metal Bracket for iPad Air",3.00,6.89,2.07,0.74,2.3250,1.9900,0.0000,,1.99,,,,,,,
APL-003-1400,"Home Button Gasket for iPad Air White",1.00,6.50,1.41,0.37,2.1500,1.8900,0.0000,,1.99,0.99,0.99,,,,,
APL-003-1402,"Home Button Gasket for iPad Air Black",1.00,6.50,1.41,0.37,1.2950,0.7900,0.0000,,1.99,0.99,0.99,,,,,
APL-003-1404,"Inner Metal LCD Screen Holder Shield for iPhone 5S",7.00,6.82,0.90,1.16,3.3840,2.6900,0.0000,2.50,4.99,1.50,0.99,,,,,
FLX-HTC-484,"HTC One SV Volume Flex",0.00,0.00,0.00,0.00,7.9500,,0.0000,,,0.99,,,,,,
FLX-HTC-486,"HTC One SV Power Button Proximity Sensor Flex",0.00,0.00,0.00,0.00,9.9500,,0.0000,,,1.50,,,,,,
FLX-HTC-488,"HTC One SV Main LCD Flex Ribbon",0.00,0.00,0.00,0.00,13.9500,,0.0000,,,1.99,,,,,,
FLX-HTC-510,"HTC Windows 8X 6990L Charging Port With Mic Flex",0.00,0.00,0.00,0.00,16.9500,,0.0000,,,2.99,,,,,,
FLX-SAM-840,"Samsung Galaxy S2 I777 I9100 Earpiece Speaker Headphone Jack Vibrator Flex",0.00,0.00,0.00,0.00,10.9500,,0.0000,,,0.99,,,,,,
FLX-SAM-842,"Samsung Galaxy S2 I777 I9100 Power Volume Buttons",0.00,0.00,0.00,0.00,7.9500,,0.0000,,,0.30,,,,,,
FLX-SAM-852,"Samsung Galaxy S2 EPIC 4G D710 Loudspeaker With Housing",0.00,0.00,0.00,0.00,7.9500,,0.0000,,,0.99,,,,,,
FLX-LGM-446,"LG Google Nexus 4 E960 Power Volume Buttons",0.00,0.00,0.00,0.00,13.9500,,0.0000,,9.99,,,,,,,
FLX-LGM-448,"LG Google Nexus 4 E960 Earpiece Speaker Flex",5.00,6.50,1.13,0.94,2.3500,1.9900,0.0000,1.54,,1.50,,,,,,
FLX-LGM-450,"LG Google Nexus 4 E960 Antenna Coax Cable",4.00,6.50,1.36,0.82,2.3500,1.9900,0.0000,,,0.30,,,,,,
FLX-MOT-216,"Motorola Droid 3 XT862 Vibrator Motor Flex",0.00,0.00,0.00,0.00,6.9500,,0.0000,,,0.99,,,,,,
FLX-MOT-226,"Motorola Droid 3 XT862 XT860 XT883 Power Button Microphone Flex",0.00,0.00,0.00,0.00,7.9500,,0.0000,,,0.99,,,,,,
FLX-MOT-332,"Motorola Droid 4 XT894 Power Volume Buttons",0.00,0.00,0.00,0.00,7.9500,,0.0000,,,0.30,,,,,,
FLX-MOT-342,"Motorola Droid 4 XT894 Ear Piece Speaker Flex",3.00,6.43,1.47,0.70,1.7250,1.4900,0.0000,,,0.99,,,,,,
FLX-MOT-354,"Motorola Atrix 2 MB865 Headphone Jack Flex",0.00,0.00,0.00,0.00,8.9500,,0.0000,,,0.30,,,,,,
FLX-MOT-368,"Motorola MOTO X XT1060 Loudspeaker",15.00,6.43,2.25,2.68,5.8950,4.3900,0.0000,1.00,,1.50,,,,,,
FLX-MOT-372,"Motorola MOTO X XT1060 Back Camera Flex",55.00,6.32,2.21,9.05,15.3170,12.3900,0.0000,7.70,,5.99,,,,,,
FLX-MOT-374,"Motorola MOTO X XT1060 Front Camera Flex",50.00,6.31,1.88,8.22,13.9740,11.2900,0.0000,7.70,,,,,,,,
FLX-MOT-376,"Motorola MOTO X XT1060 Power Volume Flex",22.00,6.70,2.15,3.60,7.9380,6.2900,0.0000,3.08,7.99,3.99,,,,,,
FLX-MOT-384,"Motorola MOTO X XT1060 Antenna Flex",50.00,6.13,1.54,8.41,14.2970,11.5900,0.0000,,,4.50,,,,,,
FLX-MOT-396,"Motorola Droid MAXX XT1080M XT1080 Loudspeaker",18.00,6.50,1.72,3.03,6.5100,5.1900,0.0000,,,,3.99,,,,,
FLX-MOT-400,"Motorola Droid MAXX XT1080M XT1080 Back Camera Flex",0.00,0.00,0.00,0.00,15.9500,,0.0000,,,,9.99,,,,,
FLX-MOT-402,"Motorola Droid MAXX XT1080M XT1080 Front Camera Flex",50.00,6.70,3.59,8.00,13.9740,11.2900,0.0000,,,,6.99,,,,,
FLX-MOT-424,"Motorola Droid MINI XT1030 Front Camera Flex",0.00,0.00,0.00,0.00,19.9500,,0.0000,5.99,,,,,,,,
FLX-MOT-426,"Motorola Droid MINI XT1030 Back Camera Flex",30.00,6.15,1.50,5.12,9.2160,7.9900,0.0000,6.99,,,,,,,,
FLX-MOT-434,"Motorola Droid MINI XT1030 Loudspeaker",30.00,6.85,1.96,4.67,8.8700,7.4700,0.0000,2.50,,,,,,,,
FLX-MOT-452,"Motorola Photon Q 4G LTE XT897 Ear Piece Speaker",0.00,0.00,0.00,0.00,5.9500,,0.0000,,,0.99,,,,,,
FLX-MOT-464,"Motorola Atrix 4G MB860 Volume Button",0.00,0.00,0.00,0.00,7.9500,,0.0000,,,0.80,,,,,,
SRN-MOT-388,"Motorola Droid MINI XT1030 Touch Screen Digitizer LCD With Frame",120.00,6.82,2.31,17.93,26.0000,23.8500,0.0000,24.50,,,,,,,,
FLX-SAM-966,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P Back Camera Flex Cable",15.00,6.88,1.59,2.41,6.9900,5.4900,0.0000,6.99,7.99,4.48,4.99,,,,,
FLX-SAM-968,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P Front Camera Flex Cable",7.00,6.85,0.69,1.12,3.5040,2.7900,0.0000,4.89,,3.50,3.99,,,,,
FLX-SAM-972,"Samsung Galaxy S5 i9600 International Dual Sim Card Tray Flex",12.00,6.13,1.29,2.17,4.8825,3.5900,0.0000,,,3.99,,,,,,
FLX-SAM-974,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P G900R4 Headphone Jack Flex",6.00,6.85,0.69,0.98,2.9040,2.2900,0.0000,4.50,4.99,1.38,0.99,,,,,
FLX-SAM-976,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P G900R4 Power Button Flex",0.00,0.00,0.00,0.00,5.9500,,0.0000,1.29,4.99,0.80,0.99,,,,,
FLX-SAM-978,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P G900R4 Vibrator Motor Flex",5.00,6.85,0.69,0.83,2.4000,2.0900,0.0000,,4.99,0.95,2.99,,,,,
FLX-SAM-980,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P G900R4 Volume Button Flex",0.00,0.00,0.00,0.00,5.9500,,0.0000,1.89,4.99,0.99,0.99,,,,,
FLX-SAM-982,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P Home Button Flex Black",10.00,6.88,1.59,1.68,4.4900,3.6900,0.0000,5.89,7.99,2.45,1.99,,,,,
FLX-SAM-984,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P Home Button Flex White",10.00,6.85,0.69,1.56,4.4900,3.6900,0.0000,5.89,9.49,2.45,1.99,,,,,
FLX-SAM-988,"Samsung Galaxy S5 SM G900A ATT Home Button Charging Port Flex",23.00,6.89,2.21,3.66,7.6400,6.0100,0.0000,4.99,9.99,,6.99,,,,,
FLX-SAM-990,"Samsung Galaxy S5 SM G900P Sprint Home Button Charging Port Flex",22.00,6.82,0.90,3.36,9.2300,7.7900,0.0000,4.99,9.99,4.48,5.99,,,,,
FLX-SAM-992,"Samsung Galaxy S5 SM G900T T Mobile Home Button Charging Port Flex",25.00,6.89,2.07,3.93,8.3400,6.5500,0.0000,4.99,10.99,4.99,7.99,,,,,
FLX-SAM-994,"Samsung Galaxy S5 SM G900V Verizon Home Button Mic Charging Port Flex",20.00,6.89,2.21,3.22,7.3300,5.7600,0.0000,4.99,9.99,4.48,6.99,,,,,
FLX-SAM-998,"Samsung Galaxy S4 Mini i9190 i9195 Charging Port Flex",12.00,6.50,1.68,2.10,4.5675,3.3900,0.0000,,,2.99,,,,,,
FLX-SAM-1000,"Samsung Galaxy S4 Mini i9190 i9195 Front Camera Flex",0.00,0.00,0.00,0.00,3.9500,,0.0000,,,1.99,,,,,,
FLX-SAM-1002,"Samsung Galaxy S4 Mini i9190 i9195 Headphone Jack Flex",8.00,6.12,1.44,1.54,3.5420,2.8900,0.0000,,,0.99,,,,,,
FLX-SAM-1004,"Samsung Galaxy S4 Mini i9190 L520 I435 i9192 i9195 Home Button Black",0.00,0.00,0.00,0.00,2.9500,,0.0000,,,0.60,,,,,,
FLX-SAM-1008,"Samsung Galaxy S4 Mini i9190 L520 I435 i9192 i9195 Home Button White",0.00,0.00,0.00,0.00,2.9500,,0.0000,,,0.60,,,,,,
FLX-SAM-1010,"Samsung Galaxy S4 Mini i9190 i9195 Loud Speaker With Assembly",10.00,6.70,1.45,1.71,4.2320,3.4900,0.0000,,,2.50,,,,,,
FLX-SAM-1014,"Samsung Galaxy S3 Mini i8190 Back Camera Flex",0.00,0.00,0.00,0.00,6.9500,,0.0000,,,0.99,,,,,,
FLX-SAM-1018,"Samsung Galaxy S3 Mini i8190 Home Button Flex",0.00,0.00,0.00,0.00,6.9500,,0.0000,,,2.99,,,,,,
FLX-SAM-1020,"Samsung Galaxy S3 Mini i8190 G730V G730A Home Button White",0.00,0.00,0.00,0.00,3.9500,,0.0000,,,0.40,,,,,,
BTY-COV-380,"Motorola MOTO X XT1060 Back Battery Door Cover Black",0.00,0.00,0.00,0.00,11.9500,,0.0000,,,1.99,,,,,,
FLX-SAM-1022,"Samsung Galaxy Note 3 N9000 International With 3G Charging Port Flex Cable",25.00,6.50,1.72,4.11,8.3980,7.0900,0.0000,6.49,,,,,,,,
BTY-COV-530,"Samsung Galaxy Note 3 N900A N900T Midframe Bezel - Silver",25.00,6.88,1.59,3.86,7.9600,6.7000,0.0000,5.00,,,7.99,,,,,
SRN-SAM-612,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Black",560.00,6.89,8.13,82.46,124.4900,104.9900,0.0000,105.00,142.99,140.99,139.99,,,113.00,,
SRN-SAM-616,"Galaxy S5 i9600 G900A G900T G900V G900P G900H LCD + Touch Screen Digitizer - Gold",740.00,6.82,6.37,109.44,155.7500,124.9900,0.0000,,146.99,129.99,139.99,,,127.00,,
SRN-SAM-620,"Galaxy S4 Mini i9190 L520 i257 I435 i9192 i9195 LCD Digitizer - White",310.00,6.85,7.23,46.31,63.6800,57.8900,0.0000,,69.99,55.50,,,,,,
SRN-SAM-624,"Galaxy S4 Mini i9190 i9192 i9195 LCD + Touch Screen Digitizer with Frame - White",460.00,6.13,10.26,76.71,99.7230,92.8900,0.0000,,,52.99,,,,,,
SRN-HUA-082,"Huawei Honor U8860 International Touch Screen Digitizer",40.00,6.12,4.04,7.20,12.2400,9.8900,0.0000,,,3.99,,,,,,
FLX-LGM-540,"LG Optimus G PRO E980 Headphone Jack Flex",7.00,6.50,2.30,1.43,3.7490,3.0900,0.0000,,,0.80,,,,,,
SRN-HTC-582,"HTC One M8 LCD Screen and Digitizer Assembly HTC Logo Black",180.00,6.50,2.74,28.11,47.7125,43.3900,0.0000,35.00,0.00,22.99,29.99,,,,,
FLX-LGM-558,"LG G Flex D950 D955 D958 D959 F340 LS995 Charging Port Flex Cable",30.00,6.88,0.15,4.38,9.0360,7.7900,0.0000,,,5.50,,,,,,
SRN-SNY-014,"Sony Xperia Z1 L39h LCD Touch Screen Digitizer Black",130.00,6.45,3.42,20.69,28.9700,26.9900,0.0000,,,19.50,,,,,,
APL-003-1410,"Anti-Static Charging Port Ground Connector for iPhone 5S",2.00,6.82,1.40,0.50,1.7500,1.0500,0.0000,,,0.30,,,,,,
BTY-SAM-088,"Samsung Galaxy S5 G900T G900A G900V G900P Battery 2800 mAh",0.00,0.00,0.00,0.00,8.9500,,0.0000,4.99,12.99,,5.99,,,6.50,,
APL-003-1412,"Proximity Light Sensor Power Button Mic Flex for ATT iPhone 4",0.00,0.00,0.00,0.00,4.9500,,0.0000,,7.99,,1.99,,,,,
FLX-SNY-012,"Sony Xperia Z1 L39h Headphone Jack Flex Cable Ribbon",0.00,0.00,0.00,0.00,8.9500,,0.0000,,,5.99,,,,,,
FLX-SNY-014,"Sony Xperia Z1 L39h Microphone Flex Cable Ribbon",0.00,0.00,0.00,0.00,6.9500,,0.0000,,,0.30,,,,,,
FLX-SNY-018,"Sony Xperia Z1 L39h SIM Card Tray Black",5.00,6.60,2.22,1.09,2.5000,2.1900,0.0000,,,1.99,,,,,,
FLX-MOT-488,"Motorola Moto G XT1032 SIM Card Reader Contact",8.00,6.12,1.21,1.50,3.6000,2.7900,0.0000,,,1.50,,,,,,
FLX-MOT-490,"Motorola Moto G XT1032 Earpiece Speaker",3.00,6.82,1.40,0.65,1.8000,1.5900,0.0000,1.24,4.99,0.99,,,,,,
FLX-SAM-1028,"Samsung Galaxy Tab 3 10.1 3G GT-P5200/P5210 Charging Port Flex",15.00,6.82,0.90,2.33,5.3325,3.9900,0.0000,,7.99,3.00,3.99,,,,,
APL-002-1236,"Rear Housing for iPhone 5 White",70.00,6.85,1.96,10.51,18.2435,16.1900,0.0000,,39.99,,8.49,,,,,
APL-002-1238,"Rear Housing for iPhone 5 Black",70.00,6.60,1.97,10.90,17.8870,15.8900,0.0000,,,,11.99,,,,,
APL-002-1242,"Rear Housing for iPhone 5 Green",0.00,0.00,0.00,0.00,28.9500,,0.0000,25.00,,,12.49,,,,,
TAB-SRN-274,"Samsung Galaxy Tab 3 8.0 SM T310 (Wifi Version) Digitizer White",50.00,6.82,7.35,8.41,15.1810,12.2900,0.0000,12.29,14.99,8.99,,,,,,
TAB-SRN-272,"Samsung Galaxy Tab 3 7.0 SM-T210 SM-3210 SM-T217 Digitizer White",40.00,6.85,2.24,6.17,12.2060,9.8900,0.0000,12.10,14.99,12.99,,,,,,
TAB-SRN-264,"Samsung Galaxy Tab 3 10.1 GT P5210 (Wifi Version) Digitizer Black",75.00,6.85,6.30,11.87,19.4525,17.1900,0.0000,,,14.50,,,,,,
TAB-SRN-266,"Samsung Galaxy Tab 3 10.1 GT P5210 (Wifi Version) Digitizer White",60.00,6.85,6.30,9.68,16.3040,14.0900,0.0000,,,14.50,,,,,,
APL-001-0098S,"LCD and Touch Screen Digitizer Full Set for ATT iPhone 4  Black",0.00,0.00,0.00,0.00,22.9500,20.9900,0.0000,,19.99,13.98,13.99,,,,,
APL-001-0104S,"LCD and Touch Screen Digitizer Full Set for ATT iPhone 4  White",0.00,0.00,0.00,0.00,22.9500,,0.0000,,,13.50,,,,,,
APL-001-0188S,"LCD and Touch Screen Digitizer Full Set for Verizon/Sprint iPhone 4 Black",0.00,0.00,0.00,0.00,22.9500,20.9900,0.0000,,19.49,13.50,,,,,,
APL-001-0194S,"LCD and Touch Screen Digitizer Full Set for Verizon/Sprint iPhone 4 White",0.00,0.00,0.00,0.00,22.9500,20.9900,0.0000,,,13.50,,,,,,
APL-001-0284S,"LCD and Touch Screen Digitizer Full Set for iPhone 4S White",0.00,0.00,0.00,0.00,22.9500,20.9900,0.0000,,,13.50,,,,,,
FLX-SAM-1032,"Samsung Galaxy S5 LCD Touch Screen Tester Flex Cable",12.00,6.32,2.01,2.22,4.9950,3.6900,0.0000,4.49,,,3.99,,,,,
SRN-MOT-422,"Motorola Moto G XT1032 XT1036 LCD Touch Screen Digitizer Assembly",150.00,6.50,6.03,24.00,33.9100,31.4900,0.0000,25.50,29.99,22.98,28.99,,,,,
SRN-BLB-028,"LCD Screen and Digitizer Assembly with Frame for BlackBerry Z30 GSM -Black",270.00,6.46,4.82,42.54,58.4900,53.1900,0.0000,,,45.98,49.99,,,,,
SRN-MOT-424,"LCD Screen and Digitizer Assembly for Motorola Moto E XT1021 XT1022 No Logo White",70.00,6.32,1.00,11.23,17.4065,15.3900,0.0000,20.50,,14.99,,,,,,
