SKU,ItemName,"Raw Cost","True Cost",Default,D1,D3,D10,L1,L3,L10,B1,B3,B10,S1,S3,S10,G1,G3,G10,P1,P3,P10,Dm1,Dm3,Dm10,"is ignored?"
BTY-COV-1663,"Midframe Replacement for Galaxy S6 G920T G920A - White",60,9.96,16.9300,16.93,16.68,0,16.43,15.94,0,0,0,0,15.44,14.94,0,14.44,14.24,0,13.69,13.49,0,13.45,13.25,0,0
APL-002-6430,"Rear Housing Replacement for iPod Touch (6th Generation) - Silver",0,0,21.9900,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1676,"iPhone 6S 6S Plus Proximity Sensor Holder Bracket",1,0.28,0.9800,0.98,0.91,0,0.7,0.67,0,0,0,0,0.63,0.62,0,0.6,0.59,0,0.59,0.59,0,0.56,0.55,0,0
ACC-ZED-780,"Samsung Galaxy S7 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",38,6.13,29.9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-HUA-001,"Vibration Motor for Huawei Nexus 6P",0,0,19.9900,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-LGM-615,"LCD and Touch Screen Digitizer Replacement for LG Escape2 -Black",130,20.03,28.0400,27.64,27.84,0,26.54,26.84,0,0,0,0,26.24,26.44,0,26.04,26.24,0,25.64,25.84,0,25.54,25.64,0,0
FLX-LGM-618,"Charging Port Replacement for LG G Vista",0,0,9.9900,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1650,"LCD Frame Bezel for Motorola Moto X Pure Edition - Black",20,4.56,8.6600,8.66,8.21,0,7.98,7.75,0,0,0,0,7.75,7.52,0,7.52,7.3,0,7.39,7.09,0,7.07,6.84,0,0
BTY-COV-1644,"LG Venice LG730 Back Cover - Black",15,3.01,6.3200,6.32,5.87,0,5.57,5.42,0,0,0,0,5.42,5.12,0,5.12,4.97,0,4.99,4.69,0,4.82,4.52,0,0
FLX-LGM-619,"Charging Port Dock Connector Replacement for LG Lucid 3",0,0,7.9500,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1648,"Midframe Chassis for Samsung Galaxy Note 4 N910V N910P - White",0,0,14.9900,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZRT-484,"iPhone 6S Plus Refurbishing Pad ",0,0,17.9900,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-MOT-522,"Vibration Motor Replacement for Motorola Droid Turbo 2",0,0,14.9900,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-1480,"LCD Testing Cable for Samsung Galaxy S6 Active",0,0,5.9500,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZRT-489,"Front Glass Adhesive Replacement for Samsung Galaxy S7",2,0.58,1.7500,1.51,1.58,0,1.58,1.47,0,0,0,0,1.54,1.44,0,1.51,1.4,0,1.49,1.39,0,1.44,1.33,0,0
FLX-SAM-1468,"Rear Camera Lens for Samsung Galaxy S7 - Black Onyx",8,1.71,3.9300,3.68,3.76,0,3.25,3.33,0,0,0,0,3.16,3.25,0,2.99,3.08,0,2.82,2.91,0,2.68,2.74,0,0
SRN-NOK-166,"LCD and Touch Screen Digitizer for Microsoft Lumia 950XL - Black",1300,200.48,250.6000,250.6,248.6,0,244.59,242.58,0,0,0,0,240.58,239.57,0,239.57,238.57,0,238.59,237.59,0,237.57,236.57,0,0
APL-003-1670,"iPhone 6S Plus Front Bezel - White (Premium)",10,1.99,4.5800,4.58,4.38,0,3.98,3.88,0,0,0,0,3.98,3.78,0,3.88,3.58,0,3.69,3.39,0,3.48,3.18,0,0
APL-001-2253,"iPhone 6S Plus 3D Touch Backlight (Premium)",0,0,99.9900,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-ZTE-003,"Loudspeaker Replacement for ZTE Warp Elite",0,0,19.9900,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-001-2256,"iPhone 6S 3D Touch Backlight (Premium)",0,0,89.9900,89.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-BLB-088,"LCD and Touch Screen Digitizer for BlackBerry Priv STV100-1 STV100-2 STV100-3 STV100-4 - Black",1280,187.15,233.9400,230.19,232.07,0,224.58,226.45,0,0,0,0,222.71,223.64,0,221.77,222.71,0,220.84,221.77,0,219.9,220.84,0,0
BTY-COV-1669,"Midframe Replacement for Galaxy S6 Edge G925V G925P - Gold",90,14.5,21.7500,21.75,21.39,0,20.74,20.59,0,0,0,0,20.3,20.16,0,20.01,19.87,0,19.59,19.49,0,19.14,19,0,0
SRN-MOT-657,"LCD and Touch Screen Digitizer for Motorola Moto G4 - Black",280,44,60.5000,60.5,59.4,0,57.2,56.76,0,0,0,0,56.43,56.32,0,55.88,55.44,0,55.09,54.79,0,54.12,53.68,0,0
ACC-ZED-782,"iPhone 6S OCA Sticker (Premium)",0,0,4.9900,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1430,"Samsung Galaxy Grand i9082 Touch Screen Digitizer - White",40,7.19,12.2200,12.22,12.04,0,11.86,11.5,0,0,0,0,11.14,10.79,0,10.43,10.28,0,9.89,9.79,0,9.71,9.56,0,0
BKB-MOD-484,"Rear Camera Replacement for BlackBerry Priv",0,0,39.9900,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZRT-482,"iPhone 6 Plus Screen Protector",0.5,0.23,0.8100,0.81,0.75,0,0.58,0.55,0,0,0,0,0.52,0.51,0,0.49,0.48,0,0.49,0.49,0,0.46,0.45,0,0
ACC-ZRT-490,"Front Glass Adhesive Replacement for LG G Vista",0,0,3.9500,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-6429,"iPhone 6S Plus Front Bezel - White (Premium)",0,0,9.9500,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1437,"LCD and Touch Screen Replacement for Samsung Galaxy S6 - Blue Topaz",990,148.81,189.7300,186.76,187.5,0,182.29,183.04,0,0,0,0,179.32,180.06,0,178.57,179.32,0,176.39,177.09,0,175.6,176.34,0,0
FLX-LGM-621,"Headphone Jack Replacement for LG G4",15,2.79,6.2800,6.28,5.86,0,5.3,5.16,0,0,0,0,5.02,4.74,0,4.74,4.6,0,4.69,4.39,0,4.46,4.19,0,0
BKB-MOD-486,"Headphone Jack Flex Cable Replacement for BlackBerry Priv",0,0,19.9900,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKB-MOD-485,"Loudspeaker Replacement for BlackBerry Priv",0,0,29.9000,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-HTC-1154,"LCD and Touch Screen Digitizer with Frame for HTC Desire 626S",125,19.23,28.5800,27.89,28.09,0,26.81,27.2,0,0,0,0,26.61,26.81,0,26.21,26.41,0,25.82,26.02,0,25.62,25.82,0,0
SRN-HTC-1156,"LCD and Touch Screen Digitizer for HTC Desire 816 - Black",150,22.95,34.9900,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1656,"Back Glass for Galaxy S7 Edge - Black Onyx",35,5.67,10.2100,9.78,9.92,0,9.36,9.5,0,0,0,0,8.79,9.07,0,8.68,8.79,0,8.33,8.51,0,8.22,8.33,0,0
BTY-COV-1657,"Back Glass for Galaxy S7 Edge - Silver Titanium",35,5.67,10.2100,9.78,9.92,0,9.36,9.5,0,0,0,0,8.79,9.07,0,8.68,8.79,0,8.33,8.51,0,8.22,8.33,0,0
BTY-COV-1660,"Back Glass for Galaxy S7 - Gold Platinum",45,7.11,14.1800,13.76,13.97,0,13.18,13.34,0,0,0,0,12.26,12.51,0,11.68,11.93,0,10.89,11.29,0,10.84,11.09,0,0
FLX-MIC-002,"Rear Camera Flex Cable Replacement for Microsoft Surface Pro 3",0,0,24.9900,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZRT-486,"Solid Aluminum Alloy UV Glue LOCA LCD Alignment Mould for iPhone 6s Plus",40,6.51,11.3900,11.39,11.23,0,10.9,10.74,0,0,0,0,10.42,10.09,0,10.09,9.77,0,9.59,9.49,0,9.44,9.31,0,0
FLX-LGM-617,"Loudspeaker Buzzer Replacement for LG G Vista",0,0,14.9900,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1666,"Midframe Replacement for Samsung Galaxy S6 Active",0,0,39.9900,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-LGM-616,"Earpiece Speaker Replacement for LG G Vista",0,0,19.9900,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-1482,"Rear Camera Lens for Samsung Galaxy S6 Active - Grey",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-NOK-060,"Earpiece Speaker Replacement for Microsoft Lumia 950XL",4,1.1,2.6400,2.64,2.53,0,2.48,2.2,0,0,0,0,2.2,2.09,0,2.15,2.04,0,2.09,1.99,0,1.93,1.82,0,0
APL-003-1681,"Rear Camera Lens Glass Cover Replacement for iPhone 6S/6S Plus - Space Gray",6,1.11,3.3600,3.36,3.22,0,3.15,2.8,0,0,0,0,2.8,2.66,0,2.73,2.59,0,2.59,2.49,0,2.45,2.31,0,0
APL-003-1685,"Power Button Flex Cable Replacement for iPod Touch 6",0,0,12.9500,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-ONP-003,"LCD and Touch Screen Digitizer for OnePlus 3 (REV 1.3) - Graphite",710,107.13,136.4300,134.29,134.82,0,131.08,131.61,0,0,0,0,128.94,129.47,0,128.4,128.94,0,126.89,127.39,0,126.26,126.8,0,0
FLX-LGM-614,"Stylus Pen for LG G Stylo",0,0,9.9500,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-NOK-165,"LCD and Touch Screen Digitizer for Nokia Lumia 925 - Black",0,0,49.9900,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1675,"iPhone 6S 6S Plus Front Camera Holder Bracket",1,0.28,0.9800,0.98,0.91,0,0.7,0.67,0,0,0,0,0.63,0.62,0,0.6,0.59,0,0.59,0.59,0,0.56,0.55,0,0
APL-001-2251,"iPhone 6S Plus Glass With Frame - White",28,4.44,8.4400,8.44,7.99,0,7.77,7.55,0,0,0,0,7.55,7.33,0,7.33,7.1,0,7.19,6.89,0,6.88,6.66,0,0
SRN-LGM-621,"LCD and Touch Screen Replacement for LG G3 - Blue",0,0,69.9500,69.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-LGM-610,"Rear Camera Lens for LG V10 - Modern Beige",25,4.33,8.2300,8.23,7.79,0,7.58,7.36,0,0,0,0,7.36,7.14,0,7.14,6.93,0,6.99,6.79,0,6.71,6.5,0,0
FLX-HTC-611,"Charging Port Replacement for HTC Desire 626S",25,4.57,8.2840,8.28,7.85,0,7.63,7.41,0,0,0,0,7.41,7.19,0,7.19,6.98,0,6.99,6.79,0,6.76,6.54,0,0
FLX-HTC-612,"Loudspeaker Replacement for HTC One A9",0,0,12.9900,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1668,"Midframe Replacement for Galaxy S6 Edge G925T G925A - White",0,0,25.4200,25.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SNY-044,"Power and Volume Button Flex Cable Replacement for Sony Xperia Z5 Compact",50,8.17,13.8900,13.89,13.68,0,13.48,13.07,0,0,0,0,12.66,12.26,0,11.85,11.68,0,11.19,11.09,0,11.03,10.87,0,0
FLX-LGM-622,"Earpiece Speaker Replacement for LG G4",6,1.4,3.3600,3.36,3.22,0,3.15,2.8,0,0,0,0,2.8,2.66,0,2.73,2.59,0,2.59,2.49,0,2.45,2.31,0,0
FLX-LGM-612,"Rear Camera Lens for LG V10 - Opal Blue",0,0,9.9500,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-ZTE-014,"LCD and Touch Screen Digitizer for ZTE Zmax - Black",0,0,31.9500,31.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1433,"LCD and Touch Screen Digitizer with Frame for Samsung Galaxy Grand Prime G530 - Gold",150,22.84,32.9800,32.98,32.75,0,31.81,31.57,0,0,0,0,31.33,31.1,0,31.1,30.86,0,30.69,30.39,0,30.39,30.16,0,0
BTY-COV-1655,"Back Cover Replacement for LG V10 - Opal Blue",0,0,19.9900,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1654,"Back Cover Replacement for LG V10 - Ocean Blue",0,0,17.8000,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-ZTE-016,"LCD and Touch Screen Digitizer for ZTE Warp Elite",0,0,39.9900,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1672,"Midframe Replacement for Galaxy S6 Edge G925T G925A - Gray",0,0,25.4200,25.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1693,"Back Glass for Galaxy S7 - White",0,0,16.9900,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-MOT-527,"Earpiece Speaker Replacement for Motorola Moto X Pure Edition",0,0,29.9500,29.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-SAM-1472,"Charging Port Replacement for Samsung Galaxy S7 Edge G935V Verizon",32,5.1,9.1800,8.8,8.93,0,8.67,8.54,0,0,0,0,8.42,8.16,0,8.16,7.91,0,7.99,7.69,0,7.65,7.5,0,0
FLX-SAM-1471,"Charging Port Replacement for Samsung Galaxy S7 Edge G935T T-Mobile",0,0,12.9900,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-MOT-659,"LCD and Touch Screen Digitizer for Motorola Droid Turbo 2 With Frame",0,0,179.9900,179.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1661,"Back Cover Replacement for Motorola Droid Turbo",0,0,14.9900,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-MOT-526,"Front Camera Replacement for Motorola Droid Turbo 2",0,0,39.9900,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-ZTE-001,"Rear Camera Replacement for ZTE Warp Elite",0,0,14.9900,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-ONP-003,"Charging Port Flex Cable Replacement for OnePlus 2",35,5.87,10.5700,10.57,10.27,0,9.98,9.83,0,0,0,0,9.69,9.39,0,9.39,9.1,0,9.19,8.89,0,8.81,8.63,0,0
SRN-ZTE-015,"LCD and Touch Screen Digitizer for ZTE Zmax 2 - Black",0,0,34.9900,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZRT-492,"Front Glass Adhesive Replacement for Samsung Galaxy S6 Edge Plus",2,0.58,2.1000,2.1,1.89,0,1.89,1.76,0,0,0,0,1.85,1.72,0,1.81,1.68,0,1.79,1.69,0,1.72,1.6,0,0
APL-003-1689,"Home Button Flex Cable Replacement for iPad 3",4,1.1,2.6400,2.64,2.53,0,2.48,2.2,0,0,0,0,2.2,2.09,0,2.15,2.04,0,2.09,1.99,0,1.93,1.82,0,0
BKB-MOD-487,"Front Camera Replacement for BlackBerry Priv",0,0,29.9900,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-MOT-521,"Headphone Jack Flex Cable Replacement for Motorola Droid Turbo",0,0,14.9900,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1687,"Home Button Flex Cable Replacement for iPod Touch 6",0,0,19.9500,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1686,"Volume Button Flex Cable Replacement for iPod Touch 6",0,0,9.9500,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1673,"Back Cover Replacement for Sony Xperia Z5 - Pink",0,0,9.9500,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLX-MIC-004,"Left Loudspeaker Replacement for Microsoft Surface Pro 3",0,0,13.9900,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-001-2260,"LCD and Touch Screen Digitizer Replacement for iPod Touch 6 - Black",250,36.56,50.2700,50.27,49.36,0,47.53,47.16,0,0,0,0,46.89,46.8,0,46.43,46.07,0,45.7,45.52,0,44.97,44.6,0,0
APL-003-1682,"Charging Port Replacement for iPod Touch 6 - White",0,0,14.9500,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1683,"Charging Port Replacement for iPod Touch 6 - Black",0,0,14.9500,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZED-786,"Samsung Galaxy S6 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",38,6.61,11.5700,11.57,11.4,0,11.07,10.91,0,0,0,0,9.92,10.58,0,10.25,9.92,0,9.72,9.58,0,9.45,9.25,0,0
FLX-SAM-1489,"Charging Port Replacement for Samsung Galaxy S5 G900H",30,4.8,9.3700,9.37,8.87,0,8.63,8.38,0,0,0,0,8.38,8.13,0,8.13,7.89,0,7.89,7.69,0,7.64,7.4,0,0
APL-003-1690,"iPad 2/3/4/Mini Backlight Filter IC Replacement",0,0,6.9500,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1678,"Battery Cover Replacement for Sony Xperia Z3V - Black",10,2.8,5.4200,5.42,5.06,0,4.58,4.46,0,0,0,0,4.34,4.1,0,4.1,3.98,0,3.99,3.79,0,3.86,3.62,0,0
APL-003-1691,"iPhone 6S Front Middle Frame Bezel LCD Holder - White",8,1.42,3.4100,3.41,3.27,0,3.2,2.84,0,0,0,0,2.84,2.7,0,2.77,2.63,0,2.69,2.49,0,2.49,2.34,0,0
APL-003-1692,"iPhone 6S Front Middle Frame Bezel LCD Holder - Black",8,1.42,3.4100,3.41,3.27,0,3.2,2.84,0,0,0,0,2.84,2.7,0,2.77,2.63,0,2.69,2.49,0,2.49,2.34,0,0
SRN-LGM-627,"LCD Display for LG L Bello",80,12.99,20.1300,20.13,19.81,0,18.97,18.71,0,0,0,0,18.71,18.45,0,18.06,17.93,0,17.89,17.69,0,17.54,17.41,0,0
FLX-MOT-531,"Motorola Droid Ultra XT1080 Charging Port",6,1.78,4.0900,4.09,3.92,0,3.56,3.47,0,0,0,0,3.56,3.38,0,3.47,3.2,0,3.29,3.09,0,3.12,2.85,0,0
FLX-SAM-1490,"Samsung Galaxy Grand Prime G530 Charging Port",6,1.2,4.0900,4.09,3.92,0,3.56,3.47,0,0,0,0,3.56,3.38,0,3.47,3.2,0,3.29,3.09,0,3.12,2.85,0,0
FLX-SAM-1491,"Samsung Galaxy Mega 5.8 i9152 Charging Port",6,1.78,4.0900,4.09,3.92,0,3.56,3.47,0,0,0,0,3.56,3.38,0,3.47,3.2,0,3.29,3.09,0,3.12,2.85,0,0
BT-BP-30204,"BinTEK™ iPod Touch 6 1043mAH Li-Polymer Premium Battery",33,5.6,10.0800,10.08,9.8,0,9.52,9.38,0,0,0,0,9.24,8.96,0,8.96,8.68,0,8.69,8.49,0,8.4,8.23,0,0
APL-003-1693,"iPhone 5 Front Middle Frame Bezel LCD Holder - Black (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1694,"iPhone 5S Front Middle Frame Bezel LCD Holder - White (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1695,"iPhone 5C Front Middle Frame Bezel LCD Holder - Black (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1696,"iPhone 5S Front Middle Frame Bezel LCD Holder - Black (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-003-1697,"iPhone 5 Front Middle Frame Bezel LCD Holder - White (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-6436,"iPhone 5 Front Middle Frame Bezel LCD Holder - White (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-6437,"iPhone 5S Front Middle Frame Bezel LCD Holder - Black (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-6438," iPhone 5C Front Middle Frame Bezel LCD Holder - Black (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-6439,"iPhone 5S Front Middle Frame Bezel LCD Holder - White (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-6440,"iPhone 5 Front Middle Frame Bezel LCD Holder - Black (Premium)",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZED-789,"Samsung Galaxy S6/S7/Note 5 Data Cable (Special Order)",3,0.63,1.5750,1.58,1.42,0,1.42,1.32,0,0,0,0,1.39,1.29,0,1.35,1.26,0,1.39,1.29,0,1.29,1.2,0,0
ACC-ZED-793,"Samsung S5 Active Tempered Glass",2.5,0.59,1.4800,1.27,1.33,0,1.33,1.24,0,0,0,0,1.3,1.21,0,1.27,1.18,0,1.29,1.19,0,1.21,1.12,0,0
FLX-SAM-1493,"Samsung Galaxy Mega 6.3 AT&T i527 Charging Port Flex Cable - i527",15,2.52,6.2600,6.26,5.84,0,5.28,5.14,0,0,0,0,5,4.73,0,4.73,4.59,0,4.59,4.39,0,4.45,4.17,0,0
PRS1,"Phone Repair Service",0,0,50.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SNY-139,"Sony Z3v LCD Screen with Touch Screen Digitizer Assembly - Black",200,31.4,43.1800,41.76,42.39,0,40.27,40.51,0,0,0,0,39.88,40.19,0,39.41,39.56,0,38.99,39.09,0,37.68,38.31,0,0
SRN-LGM-630,"LCD and Touch Screen Digitizer with Frame for LG Stylo 2 LS775 - Black",290,43.08,59.2400,57.3,58.16,0,55.25,55.57,0,0,0,0,54.71,55.14,0,54.07,54.28,0,53.42,53.63,0,51.7,52.56,0,0
BT-SPX-0318,"Bongo Shield Tempered Glass Screen Protector - Samsung Galaxy Grand Prime G530",1.05,1.48,9.9500,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC-ZRT-509,"Samsung Galaxy Note 1 N7000 Touch Screen Adhesive",1,0.15,0.5250,0.53,0.49,0,0.38,0.36,0,0,0,0,0.34,0.33,0,0.32,0.32,0,0.39,0.39,0,0.3,0.29,0,0
ACC-ZRT-508,"Samsung Galaxy Note Edge Touch Screen Adhesive",0,0,1.9900,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-SPX-0319,"Bongo Shield Tempered Glass Screen Protector - iPhone 7",1.05,1.48,9.9500,9.95,5.95,0,2.95,2.5,0,0,0,0,2.95,2.5,0,2.95,2.5,0,2.99,2.59,0,2.95,2.5,0,0
BT-BP-30216,"BinTEK™ Apple iPad Air 2 7340mAH Li-Polymer Premium Battery",40,7.18,12.2100,11.85,12.03,0,11.34,11.49,0,0,0,0,10.55,10.77,0,10.05,10.27,0,9.33,9.69,0,9.33,9.55,0,0
ACC-ZED-790,"Samsung Galaxy S6/S7/Note 5 Wall Charger (Special Order)",9,1.5,3.6100,3.61,3.45,0,3.14,3.06,0,0,0,0,3.14,2.98,0,3.06,2.83,0,2.99,2.69,0,2.75,2.51,0,0
BT-BP-30206,"BinTEK™ Apple iPad 1 6600mAH Li-Polymer Premium Battery",43,8.03,13.6510,13.65,13.45,0,13.25,12.85,0,0,0,0,12.45,12.05,0,11.64,11.48,0,11.09,10.89,0,10.84,10.68,0,0
SRN-LGM-661,"LCD and Touch Screen Digitizer with Frame for LG X Power - Black",0,0,59.9900,59.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30228,"BinTEK™ Apple iPad Pro 9.7 7306mAH Li-Polymer Premium Battery",120,18.81,27.2745,27.27,26.8,0,26.15,25.96,0,0,0,0,25.77,25.58,0,25.39,25.21,0,25.09,24.89,0,24.83,24.64,0,0
BT-BP-30226,"BinTEK™ Apple iPad Pro 12.9 10307mAH Li-Polymer Premium Battery",120,18.81,27.2745,27.27,26.8,0,26.15,25.96,0,0,0,0,25.77,25.58,0,25.39,25.21,0,25.09,24.89,0,24.83,24.64,0,0
BT-SPX-0316,"Bongo Shield Tempered Glass Screen Protector - LG G5 Curved",6.5,6.93,9.9500,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-SPX-0317,"Bongo Shield Tempered Glass Screen Protector - Samsung Galaxy Core Prime G360",0,0,9.9500,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT-BP-30208,"BinTEK™ Apple iPad 2 6930mAH Li-Polymer Premium Battery",41,7.33,13.8000,13.8,13.6,0,13.4,12.99,0,0,0,0,12.59,12.18,0,11.77,11.61,0,11.19,10.99,0,10.96,10.8,0,0
ACC-ZED-792,"Samsung Galaxy Note 5 Tempered Glass Screen Protector with Cleaning Kit - Pack of 25",37.5,6,10.8000,10.8,10.5,0,10.2,10.05,0,0,0,0,9.9,9.6,0,9.6,9.3,0,9.39,9.09,0,9,8.82,0,0
FLX-SAM-1492,"Samsung Galaxy Tab Pro 8.4 T320 Charging Port ",12,2.04,4.9100,4.91,4.58,0,4.14,4.03,0,0,0,0,3.92,3.71,0,3.71,3.6,0,3.69,3.39,0,3.49,3.27,0,0
APL-003-1698,"Left and Right Replacement Loudspeakers for iPad Air",0,0,3.9900,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-001-2265,"Apple Watch 38mm LCD With Digitizer",560,86.73,112.7500,112.75,111.88,0,108.41,107.55,0,0,0,0,105.81,105.38,0,105.38,104.94,0,104.99,104.09,0,104.08,103.64,0,0
