SKU,ItemName,"Raw Cost","True Cost",Default,D1,D3,D10,L1,L3,L10,B1,B3,B10,S1,S3,S10,G1,G3,G10,P1,P3,P10,Dm1,Dm3,Dm10,"is ignored?"
BTY-COV-1276,"Samsung Galaxy S2 T989 Back Battery Door Cover - Black Grade B",0,2.13,3.7740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1278,"Samsung Galaxy S2 T989 Midframe Bezel - Black Grade B",0,3.59,7.0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1280,"Samsung Galaxy S2 T989 Rear Housing - Black Grade B",0,0,4.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1282,"Samsung Galaxy S3 i535 Back Battery Door Cover - Black Grade B",0,0,2.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1284,"Samsung Galaxy S3 i535 Back Battery Door Cover - Pebble Blue Grade B",0,1.95,3.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1286,"Samsung Galaxy S3 i535 Back Battery Door Cover - White Grade B",0,0,2.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1288,"Samsung Galaxy S3 i535 R530 Midframe Bezel -  Blue Grade B",0,0,6.8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1290,"Samsung Galaxy S3 i535 R530 Midframe Bezel - Black Grade B",0,0,5.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1292,"Samsung Galaxy S3 i535 R530 Midframe Bezel - Brown Grade B",0,0,4.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1294,"Samsung Galaxy S3 i535 R530 Midframe Bezel - Silver Grade B",0,3.39,5.9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1296,"Samsung Galaxy S3 i535 Rear Housing Frame - Black Grade B",0,0,2.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1298,"Samsung Galaxy S3 i535 Rear Housing Frame - White Grade B",0,0,3.7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1300,"Samsung Galaxy S3 i747 Back Battery Door Cover - Pebble Blue Grade B",0,1.56,2.3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1302,"Samsung Galaxy S3 i747 Back Battery Door Cover - Red Grade B",0,2.76,5.1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1304,"Samsung Galaxy S3 i747 Back Battery Door Cover - White Grade B",0,2.06,3.6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1306,"Samsung Galaxy S3 i747 Rear Housing Frame - Black Grade B",0,0,3.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1308,"Samsung Galaxy S3 i747 Rear Housing Frame - Red Grade B",0,0,3.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1310,"Samsung Galaxy S3 i747 Rear Housing Frame - White Grade B",0,3.12,5.4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1312,"Samsung Galaxy S3 i747 T999 Midframe Bezel -  Blue Grade B",0,2.75,5.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1314,"Samsung Galaxy S3 i747 T999 Midframe Bezel -  Silver Grade B",0,3.41,5.9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1316,"Samsung Galaxy S3 i9300 Back Battery Door Cover - Pebble Blue Grade B",0,1.43,3.0030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1318,"Samsung Galaxy S3 i9300 Back Battery Door Cover - Red Grade B",0,0,2.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1320,"Samsung Galaxy S3 i9300 Midframe Bezel - Blue Grade B",0,0,3.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1322,"Samsung Galaxy S3 i9300 Midframe Bezel - Silver Grade B",0,0,4.3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1324,"Samsung Galaxy S3 i9300 Rear Housing Frame - Red Grade B",0,0,3.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1326,"Samsung Galaxy S3 L710 Back Battery Door Cover - Blue Grade B",0,1.56,2.3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1328,"Samsung Galaxy S3 L710 Back Battery Door Cover - White Grade B",0,1.3,2.8140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1330,"Samsung Galaxy S3 L710 Midframe Bezel -  Blue Grade B",0,0,4.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1332,"Samsung Galaxy S3 L710 Midframe Bezel - Silver Grade B",0,0,4.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1334,"Samsung Galaxy S3 L710 Rear Housing Frame - Black Grade B",0,0,3.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1336,"Samsung Galaxy S3 L710 Rear Housing Frame - White Grade B",0,0,3.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1338,"Samsung Galaxy S3 Mini Back Battery Door Cover Blue Grade B",0,2.47,4.5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1340,"Samsung Galaxy S3 Mini Back Battery Door Cover White Grade B",0,1.67,2.9190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1342,"Samsung Galaxy S3 Mini i8190 Midframe Bezel White Grade B",0,2.58,6.4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1344,"Samsung Galaxy S3 Mini i8190 Rear Housing Blue Grade B",0,0,4.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1346,"Samsung Galaxy S3 Mini i8190 Rear Housing White Grade B",0,0,4.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1348,"Samsung Galaxy S3 T999 Back Battery Door Cover - Pebble Blue Grade B",0,2.14,3.9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1350,"Samsung Galaxy S4 i337 ATT Back Battery Door Cover – Black Mist Grade B",0,1.88,4.0515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1352,"Samsung Galaxy S4 i337 ATT Back Battery Door Cover - White Grade B",0,2.1,3.0420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1354,"Samsung Galaxy S4 i545 L720 R970 Midframe Bezel - Silver Grade B",0,3.04,6.6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1356,"Samsung Galaxy S4 i545 Rear Housing Frame - White Grade B",0,3.23,5.7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1358,"Samsung Galaxy S4 i545 Verizon Battery Door - Black Mist Grade B",0,1.72,3.3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1360,"Samsung Galaxy S4 i545 Verizon Battery Door - White Grade B",0,1.88,3.6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1362,"Samsung Galaxy S4 i9500 Midframe Bezel - Silver Grade B",0,2.79,5.8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1364,"Samsung Galaxy S4 i9500/i9505 Battery Door - Black Mist - No Carrier Logo Grade B",0,1.6,2.6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1366,"Samsung Galaxy S4 i9500/i9505 Battery Door - White - No Carrier Logo Grade B",0,1.54,3.0615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1368,"Samsung Galaxy S4 i9505 i337 M919 Midframe Bezel - Silver Grade B",0,3.8,5.4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1370,"Samsung Galaxy S4 Mini Back Battery Door Cover White Grade B",0,0,3.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1372,"Samsung Galaxy S4 Mini i9190 Rear Housing White Grade B",0,0,6.4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1374,"Samsung Galaxy S4 Mini i9195 Midframe Bezel White Grade B",0,0,5.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1376,"Samsung Galaxy S4 Mini i9195 Rear Housing White Grade B",0,0,6.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1378,"Samsung Galaxy S4 R970 US Cellular Back Battery Door Cover – Black Mist Grade B",0,1.93,3.0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1380,"Samsung Galaxy S4 R970 US Cellular Back Battery Door Cover - White Grade B",0,0,3.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1382,"Samsung GALAXY S5 G900P Back Battery Door Cover Black Grade B",0,1.9,3.3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1384,"Samsung GALAXY S5 G900P Back Battery Door Cover White Grade B",0,1.87,3.3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1386,"Samsung GALAXY S5 G900P Rear Housing White Grade B",0,4.21,8.2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1388,"Samsung GALAXY S5 G900V Back Battery Door Cover Black Grade B",0,2.48,3.3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1390,"Samsung GALAXY S5 G900V Back Battery Door Cover White Grade B",0,1.84,3.3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1392,"Samsung Galaxy Vibrant T959V Back Battery Door Cover - Gray Grade B",0,0,3.7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1394,"Samsung Infuse 4G i997 Back Battery Door Cover  Grade B",0,0,2.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1396,"Samsung Stratosphere i405 Back Battery Door Cover - Black Grade B",0,0,2.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1398,"Sony Xperia Z L36h Back Battery Cover Xperia Logo Black Grade B",0,2.52,4.6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1400,"Sony Xperia Z L36h Back Battery Cover Xperia Logo White Grade B",0,2.52,4.6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1402,"Sony Xperia Z L36h Front Housing - Black Grade B",0,0,8.7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1404,"Sony Xperia Z L36h Front Housing - White Grade B",0,0,8.7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1406,"Sony Xperia Z1 L39h Battery Door with Xperia Logo Black Grade B",0,3.1,5.7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1408,"Sony Xperia Z1 L39h Battery Door with Xperia Logo White Grade B",0,1.87,5.2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1410,"Sony Xperia Z1 L39h Front Housing - Purple Grade B",0,0,7.4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1412,"Sony Xperia Z1 L39h Front Housing - White Grade B",0,0,8.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1414,"Sony Xperia Z1 L39h Front Housing Bezel - Black Grade B",0,0,7.4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1416,"Sony Xperia Z1 L39h Rear Housing - Black Grade B",0,3.53,4.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1418,"Sony Xperia Z1 L39h Rear Housing - White Grade B",0,0,6.2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1420,"Samsung Galaxy Note 2 i317 T889 Rear Housing - Gray Grade B",0,4.07,7.8370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1422,"Samsung Galaxy S3 T999 Back Battery Door Cover - White Grade B",0,2.06,3.0420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1424,"Samsung Galaxy S4 M919 T-Mobile Battery Door - Black Mist Grade B",0,2.19,3.6855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTY-COV-1426,"Samsung Galaxy S4 M919 T-Mobile Battery Door - White Grade B",0,1.76,3.4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1382,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 White Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-918,"Galaxy S3 Mini i8190 LCD + Touch Screen Digitizer - White Grade A",0,6.76,11.1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-920,"Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Red Grade A",0,56.28,71.7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1380,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 Pink Grade A",0,0,3.5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1378,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 Green Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1372,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 Black Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1376,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 Clear Grade A",0,0,3.5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1374,"Back Clear Transparent Glass Housing Plate Cover for ATT GSM iPhone 4 Chrome Mirror Grade A",0,0,3.5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1004,"Samsung Galaxy Mega 6.3 i527 i9200 i9205 LCD + Touch Screen Digitizer - White Grade B",0,16.25,33.6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1002,"Samsung Galaxy Admire R820 Touch Screen Digitizer - White Grade B",0,0,10.4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1000,"Samsung Focus i917 LCD + Touch Screen Digitizer Grade B",0,0,56.9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-998,"Samsung Exhibit 2 T679 Screen Digitizer Grade B",0,0,9.4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-996,"Samsung Epic Touch 2 D710 / R760X LCD + Touch Screen Digitizer - White Grade B",0,11.98,16.7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-994,"Samsung Epic Touch 2 D710 / R760X LCD + Touch Screen Digitizer - Black Grade B",0,12.44,20.1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-992,"Samsung Epic 4G D700 LCD + Touch Screen Digitizer Grade B",0,22.77,30.2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-990,"Galaxy S5 i9600 G900A G900T G900V G900P LCD + Touch Screen Digitizer - Gold Grade B",0,122.16,114.9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-988,"Galaxy S4 Mini i9190 L520 I435 i9192 i9195 LCD Digitizer - White Grade B",0,46.31,59.0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-986,"Galaxy S4 Mini i9190 L520 I435 i9192 i9195 LCD Digitizer - Blue Grade B",0,76.71,94.9286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-984,"Galaxy S4 Mini i9190 i9192 i9195 LCD + Touch Screen Digitizer with Frame - White Grade B",0,76.71,94.9286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-982,"Galaxy S4 Mini i9190 i9192 i9195 LCD + Touch Screen Digitizer with Frame - Blue Grade B",0,63.62,82.9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-966,"Samsung Galaxy W i8150 Touch Screen Digitizer Grade A",0,0,13.4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-972,"Galaxy Note 3 N9000 LCD + Digitizer Touch Screen with Frame - Gray Grade B",0,127.36,156.0160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-970,"Galaxy Appeal i827 Touch Screen Digitizer Grade B",0,0,6.6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-980,"Galaxy S4 i9500 i9505 i337 i545 L720 M919 LCD + Touch Screen Digitizer  - Black Mist Grade B",0,7.49,78.9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-978,"Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Red Grade B",0,56.28,71.4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-968,"Samsung Sidekick T839 Touch Screen Digitizer Grade A",0,0,9.6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-962,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - White Grade A",0,34.42,44.0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-960,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer with Frame - White Grade A",0,16.3,22.5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-964,"Samsung Galaxy S2 T989 LCD + Touch Screen Digitizer - Gray Grade A",0,25.42,34.0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-958,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer - White Grade A",0,15.21,21.6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-956,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer - Black Grade A",0,14.76,22.4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-954,"Samsung Galaxy S i9000 LCD + Touch Screen Digitizer - White Grade A",0,0,34.7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-952,"Samsung Galaxy S i9000 LCD + Touch Screen Digitizer - Black Grade A",0,0,34.7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-950,"Samsung Galaxy Note i717 T879 LCD + Touch Screen Digitizer - Black - No Frame Grade A",0,0,96.4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-948,"Samsung Galaxy Note i717 LCD + Touch Screen Digitizer - White with Frame Grade A",0,57.22,72.9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1040,"Galaxy S4 i9500 i9505 i337 i545 L720 M919 LCD + Touch Screen Digitizer  - Black Mist Grade C",0,7.49,78.6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1038,"Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Red Grade C",0,56.28,71.1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1036,"Galaxy S3 Mini i8190 LCD + Touch Screen Digitizer - White Grade C",0,6.76,10.9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-940,"Samsung Focus i917 LCD + Touch Screen Digitizer Grade A",0,0,57.8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-942,"Samsung Galaxy Admire R820 Touch Screen Digitizer - White Grade A",0,0,10.5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-946,"Samsung Galaxy Nexus i515 i9250 L700 LCD + Touch Screen Digitizer Grade A",0,66.51,84.8003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-944,"Samsung Galaxy Mega 6.3 i527 i9200 i9205 LCD + Touch Screen Digitizer - White Grade A",0,16.25,33.8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-938,"Samsung Exhibit 2 T679 Screen Digitizer Grade A",0,0,9.6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1060,"Samsung Focus i917 LCD + Touch Screen Digitizer Grade C",0,0,56.0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1062,"Samsung Galaxy Admire R820 Touch Screen Digitizer - White Grade C",0,0,10.2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-1064,"Samsung Galaxy Mega 6.3 i527 i9200 i9205 LCD + Touch Screen Digitizer - White Grade C",0,16.25,33.5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRN-SAM-916,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen White Grade A",0,102.93,132.0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1384,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Army Green Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1386,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Baby Blue Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1388,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Blue Green Mirror Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1390,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Blue Mirror Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1392,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Chrome Mirror Grade A",0,4.25,7.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1394,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Dark Blue Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1396,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Electric Pink Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1398,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Gold Mirror Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1400,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Green Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1402,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Magenta Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1404,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Neon Green Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1406,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Orange Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1408,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Pink Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APL-002-1410,"Back Glass Housing Rear Plate Cover for ATT GSM iPhone 4  Pink Mirror Grade A",0,0,3.7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
